t1      ,ch1     ,t2      ,ch2     
   4.301,   -0.004,    4.301,   -0.019
   4.317,   -0.004,    4.317,   -0.019
   4.334,    0.000,    4.334,   -0.019
   4.350,    0.000,    4.350,   -0.019
   4.366,    0.001,    4.366,   -0.018
   4.383,    0.002,    4.383,   -0.018
   4.399,    0.002,    4.399,   -0.018
   4.415,   -0.001,    4.415,   -0.018
   4.432,    0.001,    4.432,   -0.018
   4.448,    0.000,    4.448,   -0.017
   4.465,   -0.001,    4.465,   -0.017
   4.481,    0.001,    4.481,   -0.017
   4.497,    0.003,    4.497,   -0.017
   4.514,   -0.000,    4.514,   -0.017
   4.530,    0.007,    4.530,   -0.017
   4.547,    0.009,    4.547,   -0.016
   4.563,    0.010,    4.563,   -0.016
   4.579,    0.020,    4.579,   -0.016
   4.596,    0.019,    4.596,   -0.016
   4.612,    0.026,    4.612,   -0.022
   4.628,    0.026,    4.628,   -0.022
   4.645,    0.036,    4.645,   -0.020
   4.661,    0.027,    4.661,   -0.023
   4.678,    0.028,    4.678,   -0.021
   4.694,    0.024,    4.694,   -0.023
   4.710,    0.018,    4.710,   -0.024
   4.727,    0.015,    4.727,   -0.025
   4.743,    0.010,    4.743,   -0.026
   4.760,    0.016,    4.760,   -0.025
   4.776,    0.009,    4.776,   -0.027
   4.792,    0.007,    4.792,   -0.027
   4.809,    0.003,    4.809,   -0.028
   4.825,   -0.008,    4.825,   -0.030
   4.841,   -0.004,    4.841,   -0.029
   4.858,   -0.004,    4.858,   -0.029
   4.874,    0.002,    4.874,   -0.029
   4.891,   -0.002,    4.891,   -0.028
   4.907,   -0.003,    4.907,   -0.029
   4.923,    0.006,    4.923,   -0.028
   4.940,    0.004,    4.940,   -0.027
   4.956,    0.004,    4.956,   -0.028
   4.973,    0.008,    4.973,   -0.026
   4.989,    0.002,    4.989,   -0.028
   5.005,    0.005,    5.005,   -0.027
   5.022,    0.001,    5.022,   -0.029
   5.038,    0.001,    5.038,   -0.028
   5.054,    0.002,    5.054,   -0.028
   5.071,    0.001,    5.071,   -0.029
   5.087,   -0.000,    5.087,   -0.028
   5.104,    0.006,    5.104,   -0.028
   5.120,    0.001,    5.120,   -0.029
   5.136,    0.001,    5.136,   -0.029
   5.153,   -0.006,    5.153,   -0.030
   5.169,   -0.003,    5.169,   -0.030
   5.186,   -0.007,    5.186,   -0.030
   5.202,   -0.001,    5.202,   -0.029
   5.218,    0.002,    5.218,   -0.028
   5.235,   -0.000,    5.235,   -0.028
   5.251,    0.006,    5.251,   -0.028
   5.268,    0.001,    5.268,   -0.029
   5.284,    0.002,    5.284,   -0.028
   5.300,    0.001,    5.300,   -0.028
   5.317,    0.001,    5.317,   -0.029
   5.333,    0.001,    5.333,   -0.028
   5.349,    0.003,    5.349,   -0.028
   5.366,    0.004,    5.366,   -0.028
   5.382,   -0.001,    5.382,   -0.029
   5.399,    0.002,    5.399,   -0.029
   5.415,   -0.002,    5.415,   -0.029
   5.431,   -0.002,    5.431,   -0.029
   5.448,    0.000,    5.448,   -0.029
   5.464,    0.005,    5.464,   -0.027
   5.480,    0.000,    5.480,   -0.029
   5.497,   -0.000,    5.497,   -0.029
   5.513,    0.003,    5.513,   -0.028
   5.530,   -0.004,    5.530,   -0.030
   5.546,   -0.006,    5.546,   -0.031
   5.562,   -0.001,    5.562,   -0.029
   5.579,   -0.000,    5.579,   -0.029
   5.595,   -0.006,    5.595,   -0.030
   5.612,   -0.002,    5.612,   -0.029
   5.628,   -0.000,    5.628,   -0.029
   5.644,    0.002,    5.644,   -0.029
   5.661,    0.003,    5.661,   -0.028
   5.677,    0.001,    5.677,   -0.028
   5.693,   -0.001,    5.693,   -0.029
   5.710,    0.002,    5.710,   -0.028
   5.726,   -0.000,    5.726,   -0.029
   5.743,    0.004,    5.743,   -0.028
   5.759,    0.000,    5.759,   -0.028
   5.775,    0.002,    5.775,   -0.029
   5.792,    0.005,    5.792,   -0.028
   5.808,   -0.003,    5.808,   -0.029
   5.824,    0.002,    5.824,   -0.028
   5.841,   -0.001,    5.841,   -0.028
   5.857,    0.001,    5.857,   -0.029
   5.874,   -0.002,    5.874,   -0.029
   5.890,    0.004,    5.890,   -0.028
   5.906,   -0.000,    5.906,   -0.029
   5.923,    0.000,    5.923,   -0.029
   5.939,    0.000,    5.939,   -0.029
   5.956,   -0.001,    5.956,   -0.029
   5.972,   -0.001,    5.972,   -0.029
   5.988,   -0.011,    5.988,   -0.031
   6.005,   -0.007,    6.005,   -0.030
   6.021,    0.000,    6.021,   -0.029
   6.037,   -0.004,    6.037,   -0.029
   6.054,   -0.009,    6.054,   -0.029
   6.070,   -0.001,    6.070,   -0.029
   6.087,    0.001,    6.087,   -0.029
   6.103,   -0.004,    6.103,   -0.029
   6.119,    0.002,    6.119,   -0.028
   6.136,   -0.000,    6.136,   -0.028
   6.152,   -0.006,    6.152,   -0.030
   6.169,   -0.004,    6.169,   -0.029
   6.185,   -0.011,    6.185,   -0.031
   6.201,   -0.006,    6.201,   -0.029
   6.218,   -0.004,    6.218,   -0.030
   6.234,   -0.004,    6.234,   -0.030
   6.250,   -0.002,    6.250,   -0.029
   6.267,    0.002,    6.267,   -0.029
   6.283,   -0.005,    6.283,   -0.030
   6.300,    0.002,    6.300,   -0.028
   6.316,   -0.005,    6.316,   -0.030
   6.332,    0.000,    6.332,   -0.028
   6.349,    0.007,    6.349,   -0.027
   6.365,   -0.000,    6.365,   -0.029
   6.382,    0.001,    6.382,   -0.028
   6.398,   -0.001,    6.398,   -0.029
   6.414,   -0.003,    6.414,   -0.029
   6.431,   -0.014,    6.431,   -0.032
   6.447,   -0.008,    6.447,   -0.030
   6.463,   -0.009,    6.463,   -0.032
   6.480,   -0.009,    6.480,   -0.031
   6.496,   -0.001,    6.496,   -0.029
   6.513,   -0.001,    6.513,   -0.029
   6.529,   -0.003,    6.529,   -0.029
   6.545,   -0.001,    6.545,   -0.029
   6.562,    0.001,    6.562,   -0.029
   6.578,   -0.000,    6.578,   -0.029
   6.595,    0.001,    6.595,   -0.029
   6.611,    0.002,    6.611,   -0.029
   6.627,   -0.000,    6.627,   -0.029
   6.644,   -0.003,    6.644,   -0.029
   6.660,   -0.009,    6.660,   -0.031
   6.676,   -0.006,    6.676,   -0.030
   6.693,   -0.010,    6.693,   -0.031
   6.709,   -0.003,    6.709,   -0.029
   6.726,   -0.008,    6.726,   -0.030
   6.742,   -0.001,    6.742,   -0.029
   6.758,   -0.007,    6.758,   -0.031
   6.775,   -0.020,    6.775,   -0.033
   6.791,   -0.009,    6.791,   -0.031
   6.808,   -0.004,    6.808,   -0.029
   6.824,   -0.001,    6.824,   -0.029
   6.840,   -0.008,    6.840,   -0.030
   6.857,   -0.001,    6.857,   -0.029
   6.873,   -0.001,    6.873,   -0.029
   6.889,    0.001,    6.889,   -0.029
   6.906,   -0.000,    6.906,   -0.029
   6.922,   -0.002,    6.922,   -0.029
   6.939,    0.000,    6.939,   -0.029
   6.955,    0.002,    6.955,   -0.028
   6.971,   -0.002,    6.971,   -0.029
   6.988,   -0.003,    6.988,   -0.030
   7.004,   -0.014,    7.004,   -0.032
   7.021,   -0.006,    7.021,   -0.030
   7.037,   -0.004,    7.037,   -0.030
   7.053,   -0.005,    7.053,   -0.030
   7.070,   -0.004,    7.070,   -0.030
   7.086,   -0.003,    7.086,   -0.029
   7.103,    0.002,    7.103,   -0.028
   7.119,   -0.000,    7.119,   -0.029
   7.135,   -0.001,    7.135,   -0.029
   7.152,    0.001,    7.152,   -0.028
   7.168,   -0.004,    7.168,   -0.029
   7.184,   -0.015,    7.184,   -0.032
   7.201,   -0.010,    7.201,   -0.031
   7.217,   -0.008,    7.217,   -0.031
   7.234,   -0.003,    7.234,   -0.029
   7.250,   -0.007,    7.250,   -0.030
   7.266,   -0.007,    7.266,   -0.030
   7.283,   -0.002,    7.283,   -0.030
   7.299,   -0.013,    7.299,   -0.032
   7.316,   -0.012,    7.316,   -0.031
   7.332,   -0.012,    7.332,   -0.031
   7.348,   -0.005,    7.348,   -0.030
   7.365,   -0.005,    7.365,   -0.030
   7.381,   -0.001,    7.381,   -0.029
   7.397,   -0.004,    7.397,   -0.029
   7.414,    0.002,    7.414,   -0.028
   7.430,   -0.000,    7.430,   -0.029
   7.447,    0.001,    7.447,   -0.028
   7.463,   -0.002,    7.463,   -0.029
   7.479,   -0.002,    7.479,   -0.030
   7.496,   -0.001,    7.496,   -0.029
   7.512,    0.001,    7.512,   -0.029
   7.528,   -0.004,    7.528,   -0.029
   7.545,   -0.012,    7.545,   -0.032
   7.561,   -0.009,    7.561,   -0.031
   7.578,   -0.005,    7.578,   -0.030
   7.594,   -0.008,    7.594,   -0.030
   7.610,   -0.011,    7.610,   -0.031
   7.627,   -0.015,    7.627,   -0.033
   7.643,   -0.007,    7.643,   -0.030
   7.660,   -0.003,    7.660,   -0.030
   7.676,   -0.006,    7.676,   -0.030
   7.692,   -0.006,    7.692,   -0.030
   7.709,   -0.007,    7.709,   -0.030
   7.725,   -0.008,    7.725,   -0.031
   7.741,   -0.011,    7.741,   -0.031
   7.758,    0.001,    7.758,   -0.029
   7.774,   -0.002,    7.774,   -0.029
   7.791,   -0.008,    7.791,   -0.030
   7.807,   -0.004,    7.807,   -0.030
   7.823,   -0.004,    7.823,   -0.029
   7.840,   -0.004,    7.840,   -0.030
   7.856,   -0.012,    7.856,   -0.032
   7.872,   -0.006,    7.872,   -0.030
   7.889,   -0.004,    7.889,   -0.029
   7.905,   -0.003,    7.905,   -0.030
   7.922,   -0.002,    7.922,   -0.029
   7.938,   -0.001,    7.938,   -0.029
   7.954,   -0.001,    7.954,   -0.029
   7.971,   -0.012,    7.971,   -0.031
   7.987,   -0.004,    7.987,   -0.029
   8.004,   -0.003,    8.004,   -0.029
   8.020,   -0.004,    8.020,   -0.030
   8.036,   -0.004,    8.036,   -0.029
   8.053,   -0.002,    8.053,   -0.030
   8.069,   -0.001,    8.069,   -0.029
   8.085,   -0.002,    8.085,   -0.029
   8.102,   -0.002,    8.102,   -0.029
   8.118,   -0.006,    8.118,   -0.030
   8.135,   -0.010,    8.135,   -0.031
   8.151,   -0.007,    8.151,   -0.030
   8.167,   -0.006,    8.167,   -0.030
   8.184,   -0.019,    8.184,   -0.033
   8.200,   -0.012,    8.200,   -0.032
   8.217,   -0.007,    8.217,   -0.030
   8.233,   -0.007,    8.233,   -0.031
   8.249,   -0.001,    8.249,   -0.029
   8.266,   -0.009,    8.266,   -0.030
   8.282,    0.004,    8.282,   -0.028
   8.299,    0.000,    8.299,   -0.028
   8.315,   -0.002,    8.315,   -0.029
   8.331,    0.003,    8.331,   -0.028
   8.348,   -0.004,    8.348,   -0.029
   8.364,   -0.006,    8.364,   -0.030
   8.380,   -0.009,    8.380,   -0.031
   8.397,    0.000,    8.397,   -0.029
   8.413,   -0.010,    8.413,   -0.031
   8.430,   -0.012,    8.430,   -0.032
   8.446,   -0.014,    8.446,   -0.032
   8.462,   -0.010,    8.462,   -0.031
   8.479,   -0.003,    8.479,   -0.029
   8.495,   -0.011,    8.495,   -0.031
   8.511,    0.001,    8.511,   -0.028
   8.528,    0.002,    8.528,   -0.029
   8.544,   -0.001,    8.544,   -0.029
   8.561,   -0.000,    8.561,   -0.029
   8.577,    0.002,    8.577,   -0.028
   8.593,   -0.008,    8.593,   -0.030
   8.610,   -0.011,    8.610,   -0.031
   8.626,   -0.009,    8.626,   -0.031
   8.643,   -0.008,    8.643,   -0.031
   8.659,   -0.009,    8.659,   -0.031
   8.675,   -0.014,    8.675,   -0.032
   8.692,   -0.005,    8.692,   -0.030
   8.708,   -0.008,    8.708,   -0.030
   8.725,   -0.006,    8.725,   -0.030
   8.741,   -0.005,    8.741,   -0.029
   8.757,    0.001,    8.757,   -0.029
   8.774,    0.002,    8.774,   -0.028
   8.790,    0.001,    8.790,   -0.028
   8.806,    0.001,    8.806,   -0.028
   8.823,   -0.001,    8.823,   -0.029
   8.839,   -0.003,    8.839,   -0.029
   8.856,   -0.008,    8.856,   -0.031
   8.872,   -0.009,    8.872,   -0.031
   8.888,   -0.007,    8.888,   -0.030
   8.905,   -0.017,    8.905,   -0.033
   8.921,   -0.007,    8.921,   -0.031
   8.938,   -0.009,    8.938,   -0.030
   8.954,   -0.010,    8.954,   -0.031
   8.970,   -0.008,    8.970,   -0.030
   8.987,   -0.004,    8.987,   -0.030
   9.003,   -0.002,    9.003,   -0.030
   9.019,   -0.002,    9.019,   -0.029
   9.036,    0.001,    9.036,   -0.028
   9.052,   -0.001,    9.052,   -0.029
   9.069,    0.003,    9.069,   -0.027
   9.085,   -0.008,    9.085,   -0.030
   9.101,   -0.007,    9.101,   -0.031
   9.118,   -0.003,    9.118,   -0.029
   9.134,   -0.011,    9.134,   -0.031
   9.150,   -0.017,    9.150,   -0.033
   9.167,   -0.009,    9.167,   -0.031
   9.183,   -0.009,    9.183,   -0.030
   9.200,   -0.010,    9.200,   -0.031
   9.216,   -0.004,    9.216,   -0.030
   9.232,   -0.006,    9.232,   -0.029
   9.249,   -0.002,    9.249,   -0.029
   9.265,   -0.002,    9.265,   -0.029
   9.281,   -0.004,    9.281,   -0.030
   9.298,   -0.001,    9.298,   -0.029
   9.314,    0.000,    9.314,   -0.028
   9.331,    0.006,    9.331,   -0.028
   9.347,    0.000,    9.347,   -0.028
   9.364,   -0.007,    9.364,   -0.030
   9.380,   -0.010,    9.380,   -0.031
   9.396,   -0.004,    9.396,   -0.029
   9.413,   -0.002,    9.413,   -0.029
   9.429,    0.001,    9.429,   -0.028
   9.445,   -0.002,    9.445,   -0.030
   9.462,   -0.009,    9.462,   -0.031
   9.478,   -0.010,    9.478,   -0.031
   9.495,   -0.005,    9.495,   -0.030
   9.511,   -0.005,    9.511,   -0.029
   9.527,   -0.002,    9.527,   -0.029
   9.544,   -0.000,    9.544,   -0.029
   9.560,   -0.001,    9.560,   -0.029
   9.576,    0.002,    9.576,   -0.028
   9.593,   -0.002,    9.593,   -0.029
   9.609,   -0.016,    9.609,   -0.032
   9.626,   -0.008,    9.626,   -0.031
   9.642,   -0.007,    9.642,   -0.030
   9.658,   -0.002,    9.658,   -0.029
   9.675,    0.001,    9.675,   -0.028
   9.691,    0.000,    9.691,   -0.029
   9.707,    0.001,    9.707,   -0.028
   9.724,   -0.008,    9.724,   -0.031
   9.740,    0.000,    9.740,   -0.029
   9.757,   -0.006,    9.757,   -0.030
   9.773,   -0.002,    9.773,   -0.030
   9.789,   -0.005,    9.789,   -0.030
   9.806,   -0.004,    9.806,   -0.030
   9.822,   -0.001,    9.822,   -0.029
   9.839,   -0.003,    9.839,   -0.029
   9.855,    0.003,    9.855,   -0.028
   9.871,   -0.004,    9.871,   -0.030
   9.888,   -0.008,    9.888,   -0.030
   9.904,   -0.008,    9.904,   -0.030
   9.921,   -0.004,    9.921,   -0.030
   9.937,   -0.014,    9.937,   -0.032
   9.953,   -0.010,    9.953,   -0.031
   9.970,   -0.012,    9.970,   -0.032
   9.986,   -0.008,    9.986,   -0.031
  10.002,   -0.005,   10.002,   -0.030
  10.019,   -0.006,   10.019,   -0.030
  10.035,    0.000,   10.035,   -0.028
  10.052,   -0.002,   10.052,   -0.029
  10.068,   -0.001,   10.068,   -0.029
  10.084,   -0.011,   10.084,   -0.031
  10.101,   -0.012,   10.101,   -0.031
  10.117,   -0.005,   10.117,   -0.030
  10.133,   -0.005,   10.133,   -0.030
  10.150,   -0.009,   10.150,   -0.031
  10.166,   -0.012,   10.166,   -0.032
  10.183,   -0.007,   10.183,   -0.030
  10.199,   -0.002,   10.199,   -0.029
  10.215,   -0.000,   10.215,   -0.029
  10.232,   -0.004,   10.232,   -0.029
  10.248,    0.002,   10.248,   -0.028
  10.265,   -0.001,   10.265,   -0.029
  10.281,    0.004,   10.281,   -0.027
  10.297,   -0.005,   10.297,   -0.030
  10.314,    0.003,   10.314,   -0.028
  10.330,   -0.003,   10.330,   -0.030
  10.347,   -0.009,   10.347,   -0.031
  10.363,   -0.005,   10.363,   -0.030
  10.379,   -0.007,   10.379,   -0.030
  10.396,   -0.013,   10.396,   -0.032
  10.412,   -0.004,   10.412,   -0.030
  10.428,   -0.007,   10.428,   -0.030
  10.445,   -0.005,   10.445,   -0.030
  10.461,    0.002,   10.461,   -0.029
  10.478,    0.003,   10.478,   -0.028
  10.494,    0.001,   10.494,   -0.029
  10.510,   -0.000,   10.510,   -0.028
  10.527,   -0.000,   10.527,   -0.029
  10.543,   -0.000,   10.543,   -0.029
  10.559,   -0.001,   10.559,   -0.029
  10.576,    0.000,   10.576,   -0.029
  10.592,    0.000,   10.592,   -0.028
  10.609,   -0.009,   10.609,   -0.031
  10.625,   -0.007,   10.625,   -0.030
  10.641,   -0.007,   10.641,   -0.031
  10.658,   -0.005,   10.658,   -0.030
  10.674,   -0.010,   10.674,   -0.031
  10.691,   -0.010,   10.691,   -0.031
  10.707,   -0.004,   10.707,   -0.029
  10.723,   -0.006,   10.723,   -0.029
  10.740,   -0.003,   10.740,   -0.030
  10.756,   -0.001,   10.756,   -0.029
  10.773,    0.002,   10.773,   -0.028
  10.789,    0.004,   10.789,   -0.028
  10.805,   -0.001,   10.805,   -0.029
  10.822,    0.003,   10.822,   -0.028
  10.838,    0.005,   10.838,   -0.027
  10.854,    0.002,   10.854,   -0.028
  10.871,   -0.006,   10.871,   -0.030
  10.887,   -0.009,   10.887,   -0.031
  10.904,   -0.014,   10.904,   -0.032
  10.920,   -0.006,   10.920,   -0.030
  10.936,   -0.004,   10.936,   -0.030
  10.953,    0.001,   10.953,   -0.028
  10.969,   -0.002,   10.969,   -0.029
  10.986,    0.000,   10.986,   -0.028
  11.002,    0.005,   11.002,   -0.027
  11.018,    0.005,   11.018,   -0.027
  11.035,    0.005,   11.035,   -0.028
  11.051,    0.002,   11.051,   -0.028
  11.067,    0.002,   11.067,   -0.028
  11.084,    0.003,   11.084,   -0.028
  11.100,   -0.002,   11.100,   -0.029
  11.117,    0.003,   11.117,   -0.028
  11.133,    0.002,   11.133,   -0.028
  11.149,   -0.000,   11.149,   -0.028
  11.166,   -0.000,   11.166,   -0.029
  11.182,   -0.007,   11.182,   -0.031
  11.198,   -0.010,   11.198,   -0.031
  11.215,   -0.016,   11.215,   -0.033
  11.231,   -0.008,   11.231,   -0.031
  11.248,   -0.013,   11.248,   -0.032
  11.264,   -0.007,   11.264,   -0.031
  11.280,   -0.014,   11.280,   -0.032
  11.297,   -0.007,   11.297,   -0.030
  11.313,    0.000,   11.313,   -0.028
  11.329,    0.001,   11.329,   -0.029
  11.346,   -0.001,   11.346,   -0.029
  11.362,   -0.002,   11.362,   -0.030
  11.379,   -0.003,   11.379,   -0.030
  11.395,    0.003,   11.395,   -0.028
  11.412,    0.001,   11.412,   -0.028
  11.428,    0.002,   11.428,   -0.028
  11.444,    0.000,   11.444,   -0.028
  11.461,    0.003,   11.461,   -0.028
  11.477,   -0.000,   11.477,   -0.029
  11.493,   -0.004,   11.493,   -0.029
  11.510,   -0.013,   11.510,   -0.032
  11.526,   -0.009,   11.526,   -0.030
  11.543,   -0.013,   11.543,   -0.032
  11.559,   -0.009,   11.559,   -0.030
  11.575,   -0.004,   11.575,   -0.029
  11.592,   -0.003,   11.592,   -0.029
  11.608,   -0.004,   11.608,   -0.029
  11.624,   -0.001,   11.624,   -0.029
  11.641,   -0.003,   11.641,   -0.029
  11.657,   -0.001,   11.657,   -0.029
  11.674,   -0.001,   11.674,   -0.029
  11.690,    0.002,   11.690,   -0.028
  11.706,    0.005,   11.706,   -0.028
  11.723,    0.004,   11.723,   -0.028
