t1      ,ch1     ,t2      ,ch2     
   2.484,   -0.006,    2.484,   -0.040
   2.490,   -0.007,    2.490,   -0.040
   2.497,   -0.005,    2.497,   -0.040
   2.504,   -0.009,    2.504,   -0.040
   2.510,   -0.010,    2.510,   -0.040
   2.517,   -0.007,    2.517,   -0.040
   2.524,   -0.006,    2.524,   -0.040
   2.530,   -0.006,    2.530,   -0.040
   2.537,   -0.004,    2.537,   -0.040
   2.544,   -0.004,    2.544,   -0.040
   2.550,   -0.003,    2.550,   -0.039
   2.557,   -0.006,    2.557,   -0.039
   2.564,   -0.008,    2.564,   -0.039
   2.570,   -0.006,    2.570,   -0.039
   2.577,   -0.008,    2.577,   -0.039
   2.584,   -0.004,    2.584,   -0.039
   2.590,   -0.006,    2.590,   -0.039
   2.597,   -0.006,    2.597,   -0.039
   2.603,   -0.009,    2.603,   -0.039
   2.610,   -0.009,    2.610,   -0.039
   2.617,   -0.008,    2.617,   -0.039
   2.623,   -0.010,    2.623,   -0.039
   2.630,   -0.007,    2.630,   -0.039
   2.637,   -0.007,    2.637,   -0.038
   2.643,   -0.012,    2.643,   -0.038
   2.650,   -0.007,    2.650,   -0.038
   2.657,   -0.008,    2.657,   -0.038
   2.663,   -0.011,    2.663,   -0.038
   2.670,   -0.006,    2.670,   -0.038
   2.677,   -0.006,    2.677,   -0.038
   2.683,   -0.008,    2.683,   -0.038
   2.690,   -0.002,    2.690,   -0.038
   2.697,   -0.004,    2.697,   -0.038
   2.703,   -0.004,    2.703,   -0.038
   2.710,   -0.005,    2.710,   -0.038
   2.717,   -0.008,    2.717,   -0.037
   2.723,   -0.009,    2.723,   -0.037
   2.730,   -0.006,    2.730,   -0.037
   2.737,   -0.003,    2.737,   -0.037
   2.743,   -0.004,    2.743,   -0.037
   2.750,   -0.008,    2.750,   -0.037
   2.757,   -0.008,    2.757,   -0.037
   2.763,   -0.005,    2.763,   -0.037
   2.770,   -0.003,    2.770,   -0.037
   2.777,   -0.009,    2.777,   -0.037
   2.783,   -0.007,    2.783,   -0.037
   2.790,   -0.002,    2.790,   -0.037
   2.796,   -0.002,    2.796,   -0.037
   2.803,   -0.002,    2.803,   -0.036
   2.810,   -0.004,    2.810,   -0.036
   2.817,   -0.002,    2.817,   -0.036
   2.823,   -0.007,    2.823,   -0.036
   2.830,   -0.010,    2.830,   -0.036
   2.837,   -0.002,    2.837,   -0.036
   2.843,   -0.005,    2.843,   -0.036
   2.850,   -0.008,    2.850,   -0.036
   2.856,   -0.003,    2.856,   -0.036
   2.863,   -0.005,    2.863,   -0.036
   2.870,   -0.007,    2.870,   -0.036
   2.876,   -0.007,    2.876,   -0.036
   2.883,   -0.003,    2.883,   -0.036
   2.890,   -0.007,    2.890,   -0.035
   2.896,   -0.006,    2.896,   -0.035
   2.903,   -0.005,    2.903,   -0.035
   2.910,   -0.004,    2.910,   -0.035
   2.916,   -0.006,    2.916,   -0.035
   2.923,   -0.005,    2.923,   -0.035
   2.930,   -0.006,    2.930,   -0.035
   2.936,   -0.006,    2.936,   -0.035
   2.943,   -0.007,    2.943,   -0.035
   2.950,   -0.002,    2.950,   -0.035
   2.956,   -0.006,    2.956,   -0.035
   2.963,   -0.007,    2.963,   -0.035
   2.970,   -0.004,    2.970,   -0.035
   2.976,   -0.003,    2.976,   -0.035
   2.983,   -0.006,    2.983,   -0.034
   2.990,   -0.007,    2.990,   -0.034
   2.996,   -0.002,    2.996,   -0.034
   3.003,   -0.006,    3.003,   -0.034
   3.010,   -0.004,    3.010,   -0.034
   3.016,   -0.006,    3.016,   -0.034
   3.023,   -0.006,    3.023,   -0.034
   3.030,   -0.004,    3.030,   -0.034
   3.036,   -0.003,    3.036,   -0.034
   3.043,   -0.006,    3.043,   -0.034
   3.050,   -0.010,    3.050,   -0.034
   3.056,   -0.005,    3.056,   -0.034
   3.063,   -0.003,    3.063,   -0.034
   3.069,   -0.003,    3.069,   -0.033
   3.076,   -0.005,    3.076,   -0.033
   3.083,   -0.001,    3.083,   -0.033
   3.089,   -0.006,    3.089,   -0.033
   3.096,   -0.004,    3.096,   -0.033
   3.103,   -0.002,    3.103,   -0.033
   3.109,   -0.006,    3.109,   -0.033
   3.116,   -0.001,    3.116,   -0.033
   3.123,   -0.006,    3.123,   -0.033
   3.129,   -0.004,    3.129,   -0.033
   3.136,   -0.003,    3.136,   -0.033
   3.143,   -0.003,    3.143,   -0.033
   3.149,   -0.007,    3.149,   -0.032
   3.156,   -0.001,    3.156,   -0.032
   3.163,   -0.004,    3.163,   -0.032
   3.169,   -0.005,    3.169,   -0.032
   3.176,   -0.005,    3.176,   -0.032
   3.183,   -0.002,    3.183,   -0.032
   3.189,   -0.004,    3.189,   -0.032
   3.196,   -0.002,    3.196,   -0.032
   3.203,   -0.002,    3.203,   -0.032
   3.209,   -0.005,    3.209,   -0.032
   3.216,   -0.004,    3.216,   -0.032
   3.223,   -0.006,    3.223,   -0.032
   3.229,   -0.005,    3.229,   -0.032
   3.236,   -0.003,    3.236,   -0.031
   3.243,   -0.005,    3.243,   -0.031
   3.249,   -0.002,    3.249,   -0.031
   3.256,   -0.003,    3.256,   -0.031
   3.263,   -0.003,    3.263,   -0.031
   3.269,   -0.005,    3.269,   -0.031
   3.276,   -0.001,    3.276,   -0.031
   3.282,   -0.005,    3.282,   -0.031
   3.289,   -0.007,    3.289,   -0.031
   3.296,   -0.004,    3.296,   -0.031
   3.302,   -0.005,    3.302,   -0.031
   3.309,   -0.004,    3.309,   -0.030
   3.316,   -0.003,    3.316,   -0.030
   3.322,   -0.003,    3.322,   -0.030
   3.329,   -0.004,    3.329,   -0.030
   3.336,    0.000,    3.336,   -0.030
   3.342,   -0.003,    3.342,   -0.030
   3.349,   -0.007,    3.349,   -0.030
   3.356,   -0.006,    3.356,   -0.030
   3.362,   -0.005,    3.362,   -0.030
   3.369,   -0.004,    3.369,   -0.030
   3.376,   -0.003,    3.376,   -0.030
   3.382,   -0.005,    3.382,   -0.030
   3.389,   -0.004,    3.389,   -0.029
   3.396,   -0.007,    3.396,   -0.029
   3.402,   -0.004,    3.402,   -0.029
   3.409,   -0.002,    3.409,   -0.029
   3.416,   -0.002,    3.416,   -0.029
   3.422,   -0.003,    3.422,   -0.029
   3.429,   -0.004,    3.429,   -0.029
   3.436,   -0.006,    3.436,   -0.029
   3.442,   -0.004,    3.442,   -0.029
   3.449,   -0.003,    3.449,   -0.029
   3.455,   -0.004,    3.455,   -0.029
   3.462,   -0.004,    3.462,   -0.029
   3.469,   -0.004,    3.469,   -0.029
   3.475,   -0.003,    3.475,   -0.029
   3.482,   -0.006,    3.482,   -0.029
   3.489,   -0.002,    3.489,   -0.028
   3.495,   -0.005,    3.495,   -0.028
   3.502,   -0.003,    3.502,   -0.028
   3.509,   -0.005,    3.509,   -0.028
   3.515,   -0.003,    3.515,   -0.028
   3.522,   -0.003,    3.522,   -0.028
   3.529,   -0.004,    3.529,   -0.028
   3.535,   -0.003,    3.535,   -0.028
   3.542,   -0.003,    3.542,   -0.028
   3.549,   -0.005,    3.549,   -0.028
   3.555,    0.001,    3.555,   -0.028
   3.562,   -0.003,    3.562,   -0.028
   3.569,   -0.003,    3.569,   -0.027
   3.575,   -0.007,    3.575,   -0.027
   3.582,   -0.003,    3.582,   -0.027
   3.589,   -0.001,    3.589,   -0.027
   3.595,   -0.004,    3.595,   -0.027
   3.602,   -0.003,    3.602,   -0.027
   3.609,   -0.006,    3.609,   -0.027
   3.615,   -0.001,    3.615,   -0.027
   3.622,    0.002,    3.622,   -0.027
   3.628,   -0.005,    3.628,   -0.027
   3.635,   -0.005,    3.635,   -0.027
   3.642,    0.001,    3.642,   -0.027
   3.648,    0.000,    3.648,   -0.027
   3.655,   -0.001,    3.655,   -0.026
   3.662,    0.002,    3.662,   -0.026
   3.668,    0.000,    3.668,   -0.026
   3.675,   -0.004,    3.675,   -0.026
   3.682,    0.001,    3.682,   -0.026
   3.688,    0.002,    3.688,   -0.026
   3.695,   -0.003,    3.695,   -0.026
   3.702,    0.003,    3.702,   -0.026
   3.708,    0.005,    3.708,   -0.026
   3.715,    0.002,    3.715,   -0.026
   3.722,    0.000,    3.722,   -0.026
   3.728,   -0.002,    3.728,   -0.026
   3.735,    0.002,    3.735,   -0.026
   3.742,    0.000,    3.742,   -0.025
   3.748,    0.002,    3.748,   -0.025
   3.755,    0.003,    3.755,   -0.025
   3.762,    0.002,    3.762,   -0.025
   3.768,   -0.003,    3.768,   -0.025
   3.775,   -0.000,    3.775,   -0.025
   3.782,   -0.002,    3.782,   -0.025
   3.788,   -0.006,    3.788,   -0.025
   3.795,   -0.003,    3.795,   -0.025
   3.802,   -0.007,    3.802,   -0.025
   3.808,   -0.009,    3.808,   -0.025
   3.815,   -0.007,    3.815,   -0.025
   3.822,   -0.008,    3.822,   -0.024
   3.828,   -0.008,    3.828,   -0.024
   3.835,   -0.007,    3.835,   -0.024
   3.841,   -0.010,    3.841,   -0.024
   3.848,   -0.009,    3.848,   -0.024
   3.855,   -0.009,    3.855,   -0.024
   3.861,   -0.008,    3.861,   -0.024
   3.868,   -0.011,    3.868,   -0.024
   3.875,   -0.011,    3.875,   -0.024
   3.881,   -0.011,    3.881,   -0.024
   3.888,   -0.008,    3.888,   -0.024
   3.895,   -0.011,    3.895,   -0.024
   3.901,   -0.004,    3.901,   -0.024
   3.908,   -0.006,    3.908,   -0.024
   3.915,   -0.008,    3.915,   -0.024
   3.921,   -0.006,    3.921,   -0.023
   3.928,   -0.000,    3.928,   -0.023
   3.935,   -0.005,    3.935,   -0.023
   3.941,   -0.001,    3.941,   -0.023
   3.948,   -0.004,    3.948,   -0.023
   3.955,   -0.005,    3.955,   -0.023
   3.961,   -0.003,    3.961,   -0.023
   3.968,   -0.003,    3.968,   -0.023
   3.975,   -0.002,    3.975,   -0.023
   3.981,    0.003,    3.981,   -0.023
   3.988,    0.001,    3.988,   -0.023
   3.995,   -0.002,    3.995,   -0.022
   4.001,   -0.004,    4.001,   -0.022
   4.008,   -0.003,    4.008,   -0.022
   4.015,   -0.002,    4.015,   -0.022
   4.021,   -0.002,    4.021,   -0.022
   4.028,   -0.001,    4.028,   -0.022
   4.035,   -0.002,    4.035,   -0.022
   4.041,    0.002,    4.041,   -0.022
   4.048,   -0.003,    4.048,   -0.022
   4.054,   -0.002,    4.054,   -0.022
   4.061,    0.002,    4.061,   -0.022
   4.068,   -0.004,    4.068,   -0.022
   4.074,   -0.002,    4.074,   -0.021
   4.081,   -0.001,    4.081,   -0.021
   4.088,    0.000,    4.088,   -0.021
   4.095,   -0.002,    4.095,   -0.021
   4.101,   -0.001,    4.101,   -0.021
   4.108,   -0.000,    4.108,   -0.021
   4.114,    0.002,    4.114,   -0.021
   4.121,    0.000,    4.121,   -0.021
   4.128,    0.005,    4.128,   -0.021
   4.134,    0.001,    4.134,   -0.021
   4.141,   -0.003,    4.141,   -0.021
   4.148,   -0.000,    4.148,   -0.021
   4.154,    0.002,    4.154,   -0.021
   4.161,    0.001,    4.161,   -0.021
   4.168,    0.001,    4.168,   -0.021
   4.174,   -0.001,    4.174,   -0.020
   4.181,   -0.001,    4.181,   -0.020
   4.188,    0.003,    4.188,   -0.020
   4.194,    0.002,    4.194,   -0.020
   4.201,    0.002,    4.201,   -0.020
   4.208,    0.000,    4.208,   -0.020
   4.214,    0.003,    4.214,   -0.020
   4.221,    0.003,    4.221,   -0.020
   4.228,    0.002,    4.228,   -0.020
   4.234,    0.005,    4.234,   -0.020
   4.241,    0.005,    4.241,   -0.019
   4.248,    0.003,    4.248,   -0.019
   4.254,    0.006,    4.254,   -0.019
   4.261,    0.009,    4.261,   -0.019
   4.268,    0.006,    4.268,   -0.019
   4.274,    0.006,    4.274,   -0.019
   4.281,    0.012,    4.281,   -0.019
   4.287,    0.008,    4.287,   -0.019
   4.294,    0.014,    4.294,   -0.019
   4.301,    0.011,    4.301,   -0.019
   4.308,    0.016,    4.308,   -0.019
   4.314,    0.010,    4.314,   -0.019
   4.321,    0.019,    4.321,   -0.019
   4.327,    0.015,    4.327,   -0.018
   4.334,    0.015,    4.334,   -0.018
   4.341,    0.018,    4.341,   -0.018
   4.347,    0.023,    4.347,   -0.018
   4.354,    0.022,    4.354,   -0.018
   4.361,    0.010,    4.361,   -0.018
   4.367,    0.006,    4.367,   -0.018
   4.374,    0.001,    4.374,   -0.018
   4.381,   -0.003,    4.381,   -0.018
   4.387,   -0.004,    4.387,   -0.018
   4.394,   -0.007,    4.394,   -0.018
   4.401,   -0.009,    4.401,   -0.018
   4.407,   -0.017,    4.407,   -0.018
   4.414,   -0.018,    4.414,   -0.018
   4.421,   -0.022,    4.421,   -0.018
   4.427,   -0.021,    4.427,   -0.017
   4.434,   -0.018,    4.434,   -0.017
   4.441,   -0.018,    4.441,   -0.017
   4.447,   -0.021,    4.447,   -0.017
   4.454,   -0.015,    4.454,   -0.017
   4.460,   -0.021,    4.460,   -0.020
   4.467,   -0.014,    4.467,   -0.014
   4.474,   -0.018,    4.474,   -0.018
   4.481,   -0.021,    4.481,   -0.021
   4.487,   -0.019,    4.487,   -0.019
   4.494,   -0.021,    4.494,   -0.021
   4.500,   -0.024,    4.500,   -0.022
   4.507,   -0.020,    4.507,   -0.019
   4.514,   -0.017,    4.514,   -0.016
   4.520,   -0.024,    4.520,   -0.023
   4.527,   -0.015,    4.527,   -0.017
   4.534,   -0.022,    4.534,   -0.020
   4.540,   -0.017,    4.540,   -0.016
   4.547,   -0.020,    4.547,   -0.022
   4.554,   -0.012,    4.554,   -0.011
   4.560,   -0.016,    4.560,   -0.015
   4.567,   -0.010,    4.567,   -0.010
   4.574,   -0.012,    4.574,   -0.011
   4.580,   -0.008,    4.580,   -0.008
   4.587,   -0.016,    4.587,   -0.015
   4.594,   -0.014,    4.594,   -0.012
   4.600,   -0.018,    4.600,   -0.016
   4.607,   -0.010,    4.607,   -0.011
   4.614,   -0.011,    4.614,   -0.009
   4.620,   -0.013,    4.620,   -0.011
   4.627,   -0.012,    4.627,   -0.015
   4.634,   -0.008,    4.634,   -0.009
   4.640,   -0.021,    4.640,   -0.021
   4.647,   -0.022,    4.647,   -0.022
   4.654,   -0.021,    4.654,   -0.022
   4.660,   -0.024,    4.660,   -0.022
   4.667,   -0.020,    4.667,   -0.020
   4.673,   -0.019,    4.673,   -0.018
   4.680,   -0.015,    4.680,   -0.015
   4.687,   -0.014,    4.687,   -0.014
   4.694,   -0.000,    4.694,    0.000
   4.700,   -0.016,    4.700,   -0.014
   4.707,   -0.016,    4.707,   -0.015
   4.713,   -0.017,    4.713,   -0.016
   4.720,   -0.010,    4.720,   -0.009
   4.727,   -0.010,    4.727,   -0.009
   4.733,   -0.008,    4.733,   -0.009
   4.740,   -0.010,    4.740,   -0.010
   4.747,   -0.011,    4.747,   -0.013
   4.753,   -0.017,    4.753,   -0.016
   4.760,   -0.013,    4.760,   -0.011
   4.767,   -0.021,    4.767,   -0.022
   4.773,   -0.016,    4.773,   -0.015
   4.780,   -0.016,    4.780,   -0.015
   4.787,   -0.010,    4.787,   -0.011
   4.793,   -0.013,    4.793,   -0.013
   4.800,   -0.009,    4.800,   -0.008
   4.807,   -0.013,    4.807,   -0.012
   4.813,   -0.011,    4.813,   -0.011
   4.820,   -0.018,    4.820,   -0.017
   4.827,   -0.024,    4.827,   -0.021
   4.833,   -0.016,    4.833,   -0.015
   4.840,   -0.019,    4.840,   -0.018
   4.847,   -0.013,    4.847,   -0.013
   4.853,   -0.012,    4.853,   -0.012
   4.860,   -0.006,    4.860,   -0.006
   4.867,   -0.009,    4.867,   -0.007
   4.873,   -0.008,    4.873,   -0.008
   4.880,   -0.019,    4.880,   -0.018
   4.886,   -0.010,    4.886,   -0.009
   4.893,   -0.025,    4.893,   -0.023
   4.900,   -0.021,    4.900,   -0.016
   4.907,   -0.022,    4.907,   -0.022
   4.913,   -0.012,    4.913,   -0.013
   4.920,   -0.014,    4.920,   -0.012
   4.926,   -0.022,    4.926,   -0.020
   4.933,   -0.016,    4.933,   -0.015
   4.940,   -0.011,    4.940,   -0.013
   4.946,   -0.018,    4.946,   -0.016
   4.953,   -0.008,    4.953,   -0.007
   4.960,   -0.010,    4.960,   -0.009
   4.966,   -0.012,    4.966,   -0.013
   4.973,   -0.017,    4.973,   -0.017
   4.980,   -0.018,    4.980,   -0.019
   4.986,   -0.023,    4.986,   -0.021
   4.993,   -0.021,    4.993,   -0.021
   5.000,   -0.016,    5.000,   -0.014
   5.006,   -0.016,    5.006,   -0.014
   5.013,   -0.007,    5.013,   -0.009
   5.020,   -0.016,    5.020,   -0.013
   5.026,   -0.006,    5.026,   -0.006
   5.033,   -0.017,    5.033,   -0.016
   5.040,   -0.016,    5.040,   -0.015
   5.046,   -0.017,    5.046,   -0.018
   5.053,   -0.015,    5.053,   -0.014
   5.060,   -0.015,    5.060,   -0.015
   5.066,   -0.011,    5.066,   -0.011
   5.073,   -0.013,    5.073,   -0.011
   5.080,   -0.009,    5.080,   -0.008
   5.086,   -0.012,    5.086,   -0.012
   5.093,   -0.008,    5.093,   -0.011
   5.099,   -0.021,    5.099,   -0.020
   5.106,   -0.017,    5.106,   -0.018
   5.113,   -0.023,    5.113,   -0.024
   5.120,   -0.017,    5.120,   -0.016
   5.126,   -0.011,    5.126,   -0.011
   5.133,   -0.012,    5.133,   -0.012
   5.139,   -0.011,    5.139,   -0.010
   5.146,   -0.016,    5.146,   -0.016
   5.153,   -0.018,    5.153,   -0.019
   5.159,   -0.015,    5.159,   -0.015
   5.166,   -0.019,    5.166,   -0.019
   5.173,   -0.023,    5.173,   -0.023
   5.179,   -0.016,    5.179,   -0.014
   5.186,   -0.017,    5.186,   -0.017
   5.193,   -0.011,    5.193,   -0.011
   5.199,   -0.015,    5.199,   -0.013
   5.206,   -0.011,    5.206,   -0.011
   5.213,   -0.013,    5.213,   -0.014
   5.219,   -0.011,    5.219,   -0.010
   5.226,   -0.016,    5.226,   -0.015
   5.233,   -0.015,    5.233,   -0.014
   5.239,   -0.018,    5.239,   -0.016
   5.246,   -0.010,    5.246,   -0.008
   5.253,   -0.011,    5.253,   -0.014
   5.259,   -0.008,    5.259,   -0.007
   5.266,   -0.013,    5.266,   -0.014
   5.273,   -0.013,    5.273,   -0.015
   5.279,   -0.020,    5.279,   -0.018
   5.286,   -0.020,    5.286,   -0.018
   5.293,   -0.018,    5.293,   -0.018
   5.299,   -0.020,    5.299,   -0.019
   5.306,   -0.003,    5.306,   -0.004
   5.313,   -0.014,    5.313,   -0.016
   5.319,   -0.011,    5.319,   -0.011
   5.326,   -0.013,    5.326,   -0.012
   5.332,   -0.010,    5.332,   -0.011
   5.339,   -0.019,    5.339,   -0.018
   5.346,   -0.018,    5.346,   -0.017
   5.352,   -0.021,    5.352,   -0.021
   5.359,   -0.017,    5.359,   -0.018
   5.366,   -0.018,    5.366,   -0.017
   5.372,   -0.011,    5.372,   -0.010
   5.379,   -0.015,    5.379,   -0.015
   5.386,   -0.013,    5.386,   -0.013
   5.392,   -0.018,    5.392,   -0.018
   5.399,   -0.010,    5.399,   -0.010
   5.406,   -0.018,    5.406,   -0.017
   5.412,   -0.014,    5.412,   -0.016
   5.419,   -0.014,    5.419,   -0.014
   5.426,   -0.015,    5.426,   -0.012
   5.432,   -0.011,    5.432,   -0.011
   5.439,   -0.011,    5.439,   -0.010
   5.446,   -0.018,    5.446,   -0.016
   5.452,   -0.025,    5.452,   -0.025
   5.459,   -0.021,    5.459,   -0.020
   5.466,   -0.015,    5.466,   -0.013
   5.472,   -0.019,    5.472,   -0.018
   5.479,   -0.016,    5.479,   -0.017
   5.486,   -0.015,    5.486,   -0.012
   5.492,   -0.015,    5.492,   -0.015
   5.499,   -0.011,    5.499,   -0.011
   5.505,   -0.014,    5.505,   -0.013
   5.512,   -0.013,    5.512,   -0.014
   5.519,   -0.016,    5.519,   -0.016
   5.526,   -0.017,    5.526,   -0.017
   5.532,   -0.018,    5.532,   -0.017
   5.539,   -0.012,    5.539,   -0.012
   5.545,   -0.013,    5.545,   -0.012
   5.552,   -0.006,    5.552,   -0.006
   5.559,   -0.011,    5.559,   -0.013
   5.565,   -0.009,    5.565,   -0.008
   5.572,   -0.021,    5.572,   -0.022
   5.579,   -0.014,    5.579,   -0.014
   5.585,   -0.010,    5.585,   -0.010
   5.592,   -0.018,    5.592,   -0.021
   5.599,   -0.017,    5.599,   -0.015
   5.605,   -0.015,    5.605,   -0.013
   5.612,   -0.012,    5.612,   -0.012
   5.619,   -0.012,    5.619,   -0.012
   5.625,   -0.013,    5.625,   -0.011
   5.632,   -0.017,    5.632,   -0.017
   5.639,   -0.013,    5.639,   -0.011
   5.645,   -0.022,    5.645,   -0.022
   5.652,   -0.017,    5.652,   -0.019
   5.659,   -0.018,    5.659,   -0.017
   5.665,   -0.012,    5.665,   -0.010
   5.672,   -0.012,    5.672,   -0.013
   5.679,   -0.012,    5.679,   -0.011
   5.685,   -0.015,    5.685,   -0.012
   5.692,   -0.019,    5.692,   -0.019
   5.699,   -0.021,    5.699,   -0.021
   5.705,   -0.014,    5.705,   -0.013
   5.712,   -0.020,    5.712,   -0.021
   5.718,   -0.012,    5.718,   -0.011
   5.725,   -0.010,    5.725,   -0.009
   5.732,   -0.007,    5.732,   -0.009
   5.739,   -0.011,    5.739,   -0.012
   5.745,   -0.013,    5.745,   -0.011
   5.752,   -0.015,    5.752,   -0.014
   5.758,   -0.021,    5.758,   -0.022
   5.765,   -0.021,    5.765,   -0.019
   5.772,   -0.020,    5.772,   -0.019
   5.778,   -0.014,    5.778,   -0.017
   5.785,   -0.016,    5.785,   -0.015
   5.792,   -0.007,    5.792,   -0.009
   5.798,   -0.008,    5.798,   -0.010
   5.805,   -0.009,    5.805,   -0.007
