t1      ,ch1     ,t2      ,ch2     
  10.797,    0.011,   10.797,   -0.005
  10.813,    0.011,   10.813,   -0.005
  10.830,    0.011,   10.830,   -0.005
  10.846,    0.008,   10.846,   -0.006
  10.863,    0.011,   10.863,   -0.005
  10.879,    0.008,   10.879,   -0.005
  10.895,    0.010,   10.895,   -0.005
  10.912,    0.008,   10.912,   -0.006
  10.928,    0.011,   10.928,   -0.006
  10.944,    0.011,   10.944,   -0.005
  10.961,    0.009,   10.961,   -0.006
  10.977,    0.008,   10.977,   -0.005
  10.994,    0.012,   10.994,   -0.005
  11.010,    0.009,   11.010,   -0.005
  11.026,    0.007,   11.026,   -0.005
  11.043,    0.010,   11.043,   -0.005
  11.059,    0.012,   11.059,   -0.005
  11.076,    0.010,   11.076,   -0.005
  11.092,    0.011,   11.092,   -0.005
  11.108,    0.011,   11.108,   -0.005
  11.125,    0.005,   11.125,   -0.006
  11.141,    0.012,   11.141,   -0.005
  11.158,    0.011,   11.158,   -0.005
  11.174,    0.007,   11.174,   -0.005
  11.190,    0.012,   11.190,   -0.005
  11.207,    0.009,   11.207,   -0.006
  11.223,    0.009,   11.223,   -0.005
  11.239,    0.011,   11.239,   -0.005
  11.256,    0.008,   11.256,   -0.006
  11.272,    0.010,   11.272,   -0.005
  11.289,    0.011,   11.289,   -0.005
  11.305,    0.009,   11.305,   -0.005
  11.321,    0.011,   11.321,   -0.005
  11.338,    0.014,   11.338,   -0.005
  11.354,    0.008,   11.354,   -0.005
  11.370,    0.008,   11.370,   -0.005
  11.387,    0.012,   11.387,   -0.005
  11.403,    0.013,   11.403,   -0.004
  11.420,    0.008,   11.420,   -0.005
  11.436,    0.003,   11.436,   -0.007
  11.452,    0.010,   11.452,   -0.005
  11.469,    0.013,   11.469,   -0.005
  11.485,    0.015,   11.485,   -0.004
  11.502,    0.005,   11.502,   -0.006
  11.518,    0.010,   11.518,   -0.005
  11.534,    0.010,   11.534,   -0.006
  11.551,    0.011,   11.551,   -0.005
  11.567,    0.010,   11.567,   -0.005
  11.584,    0.012,   11.584,   -0.005
  11.600,    0.010,   11.600,   -0.005
  11.616,    0.009,   11.616,   -0.006
  11.633,    0.007,   11.633,   -0.005
  11.649,    0.008,   11.649,   -0.005
  11.665,    0.013,   11.665,   -0.005
  11.682,    0.008,   11.682,   -0.006
  11.698,    0.009,   11.698,   -0.004
  11.715,    0.007,   11.715,   -0.006
  11.731,    0.009,   11.731,   -0.006
  11.747,    0.010,   11.747,   -0.005
  11.764,    0.010,   11.764,   -0.005
  11.780,    0.011,   11.780,   -0.005
  11.796,    0.010,   11.796,   -0.005
  11.813,    0.009,   11.813,   -0.006
  11.829,    0.008,   11.829,   -0.006
  11.846,    0.006,   11.846,   -0.007
  11.862,    0.010,   11.862,   -0.006
  11.878,    0.009,   11.878,   -0.006
  11.895,    0.007,   11.895,   -0.005
  11.911,    0.013,   11.911,   -0.005
  11.928,    0.006,   11.928,   -0.006
  11.944,    0.009,   11.944,   -0.005
  11.960,    0.011,   11.960,   -0.005
  11.977,    0.010,   11.977,   -0.005
  11.993,    0.012,   11.993,   -0.005
  12.009,    0.011,   12.009,   -0.005
  12.026,    0.010,   12.026,   -0.005
  12.042,    0.010,   12.042,   -0.005
  12.059,    0.014,   12.059,   -0.004
  12.075,    0.007,   12.075,   -0.006
  12.091,    0.009,   12.091,   -0.006
  12.108,    0.009,   12.108,   -0.006
  12.124,    0.007,   12.124,   -0.006
  12.140,    0.011,   12.140,   -0.005
  12.157,    0.006,   12.157,   -0.006
  12.173,    0.004,   12.173,   -0.006
  12.190,    0.009,   12.190,   -0.005
  12.206,    0.009,   12.206,   -0.006
  12.223,    0.004,   12.223,   -0.006
  12.239,    0.008,   12.239,   -0.005
  12.255,    0.013,   12.255,   -0.004
  12.272,    0.010,   12.272,   -0.005
  12.288,    0.007,   12.288,   -0.006
  12.304,    0.012,   12.304,   -0.005
  12.321,    0.010,   12.321,   -0.005
  12.337,    0.008,   12.337,   -0.006
  12.354,    0.008,   12.354,   -0.006
  12.370,    0.007,   12.370,   -0.005
  12.386,    0.011,   12.386,   -0.005
  12.403,    0.009,   12.403,   -0.005
  12.419,    0.011,   12.419,   -0.005
  12.435,    0.009,   12.435,   -0.005
  12.452,    0.011,   12.452,   -0.005
  12.468,    0.008,   12.468,   -0.005
  12.485,    0.007,   12.485,   -0.007
  12.501,    0.008,   12.501,   -0.006
  12.517,    0.009,   12.517,   -0.005
  12.534,    0.009,   12.534,   -0.005
  12.550,    0.007,   12.550,   -0.006
  12.566,    0.007,   12.566,   -0.006
  12.583,    0.011,   12.583,   -0.005
  12.599,    0.010,   12.599,   -0.005
  12.616,    0.008,   12.616,   -0.006
  12.632,    0.011,   12.632,   -0.005
  12.648,    0.008,   12.648,   -0.006
  12.665,    0.006,   12.665,   -0.006
  12.681,    0.010,   12.681,   -0.005
  12.698,    0.007,   12.698,   -0.006
  12.714,    0.010,   12.714,   -0.005
  12.730,    0.011,   12.730,   -0.005
  12.747,    0.009,   12.747,   -0.005
  12.763,    0.004,   12.763,   -0.007
  12.780,    0.009,   12.780,   -0.005
  12.796,    0.007,   12.796,   -0.006
  12.812,    0.004,   12.812,   -0.006
  12.829,    0.010,   12.829,   -0.005
  12.845,    0.007,   12.845,   -0.006
  12.861,    0.010,   12.861,   -0.005
  12.878,    0.014,   12.878,   -0.004
  12.894,    0.009,   12.894,   -0.005
  12.911,    0.010,   12.911,   -0.005
  12.927,    0.009,   12.927,   -0.005
  12.943,    0.009,   12.943,   -0.005
  12.960,    0.010,   12.960,   -0.005
  12.976,    0.011,   12.976,   -0.005
  12.992,    0.008,   12.992,   -0.005
  13.009,    0.008,   13.009,   -0.006
  13.025,    0.008,   13.025,   -0.006
  13.042,    0.006,   13.042,   -0.006
  13.058,    0.011,   13.058,   -0.005
  13.074,    0.012,   13.074,   -0.004
  13.091,    0.013,   13.091,   -0.004
  13.107,    0.009,   13.107,   -0.005
  13.124,    0.009,   13.124,   -0.006
  13.140,    0.011,   13.140,   -0.005
  13.156,    0.008,   13.156,   -0.006
  13.173,    0.010,   13.173,   -0.005
  13.189,    0.010,   13.189,   -0.005
  13.206,    0.010,   13.206,   -0.005
  13.222,    0.008,   13.222,   -0.006
  13.238,    0.007,   13.238,   -0.006
  13.255,    0.010,   13.255,   -0.006
  13.271,    0.011,   13.271,   -0.005
  13.287,    0.009,   13.287,   -0.005
  13.304,    0.009,   13.304,   -0.006
  13.320,    0.010,   13.320,   -0.005
  13.337,    0.011,   13.337,   -0.005
  13.353,    0.013,   13.353,   -0.004
  13.369,    0.009,   13.369,   -0.005
  13.386,    0.007,   13.386,   -0.006
  13.402,    0.008,   13.402,   -0.006
  13.418,    0.009,   13.418,   -0.005
  13.435,    0.009,   13.435,   -0.005
  13.451,    0.010,   13.451,   -0.005
  13.468,    0.011,   13.468,   -0.005
  13.484,    0.006,   13.484,   -0.006
  13.500,    0.012,   13.500,   -0.005
  13.517,    0.010,   13.517,   -0.005
  13.533,    0.007,   13.533,   -0.006
  13.550,    0.010,   13.550,   -0.005
  13.566,    0.008,   13.566,   -0.006
  13.582,    0.008,   13.582,   -0.005
  13.599,    0.011,   13.599,   -0.005
  13.615,    0.008,   13.615,   -0.005
  13.632,    0.003,   13.632,   -0.007
  13.648,    0.007,   13.648,   -0.006
  13.664,    0.009,   13.664,   -0.006
  13.681,    0.012,   13.681,   -0.005
  13.697,    0.012,   13.697,   -0.005
  13.713,    0.012,   13.713,   -0.004
  13.730,    0.006,   13.730,   -0.007
  13.746,    0.007,   13.746,   -0.006
  13.763,    0.007,   13.763,   -0.006
  13.779,    0.012,   13.779,   -0.005
  13.795,    0.008,   13.795,   -0.006
  13.812,    0.010,   13.812,   -0.006
  13.828,    0.008,   13.828,   -0.006
  13.845,    0.012,   13.845,   -0.005
  13.861,    0.009,   13.861,   -0.005
  13.877,    0.009,   13.877,   -0.006
  13.894,    0.009,   13.894,   -0.005
  13.910,    0.009,   13.910,   -0.005
  13.926,    0.009,   13.926,   -0.005
  13.943,    0.011,   13.943,   -0.005
  13.959,    0.007,   13.959,   -0.006
  13.976,    0.014,   13.976,   -0.004
  13.992,    0.006,   13.992,   -0.006
  14.008,    0.010,   14.008,   -0.005
  14.025,    0.011,   14.025,   -0.005
  14.041,    0.008,   14.041,   -0.005
  14.057,    0.013,   14.057,   -0.004
  14.074,    0.011,   14.074,   -0.005
  14.090,    0.011,   14.090,   -0.006
  14.107,    0.006,   14.107,   -0.006
  14.123,    0.009,   14.123,   -0.006
  14.139,    0.008,   14.139,   -0.006
  14.156,    0.010,   14.156,   -0.005
  14.172,    0.009,   14.172,   -0.006
  14.188,    0.010,   14.188,   -0.005
  14.205,    0.011,   14.205,   -0.005
  14.221,    0.009,   14.221,   -0.006
  14.238,    0.011,   14.238,   -0.005
  14.254,    0.013,   14.254,   -0.004
  14.271,    0.011,   14.271,   -0.005
  14.287,    0.014,   14.287,   -0.004
  14.303,    0.011,   14.303,   -0.005
  14.320,    0.011,   14.320,   -0.005
  14.336,    0.012,   14.336,   -0.004
  14.352,    0.011,   14.352,   -0.004
  14.369,    0.009,   14.369,   -0.006
  14.385,    0.009,   14.385,   -0.006
  14.402,    0.010,   14.402,   -0.005
  14.418,    0.009,   14.418,   -0.005
  14.434,    0.010,   14.434,   -0.005
  14.451,    0.012,   14.451,   -0.004
  14.467,    0.013,   14.467,   -0.004
  14.483,    0.006,   14.483,   -0.007
  14.500,    0.008,   14.500,   -0.005
  14.516,    0.008,   14.516,   -0.006
  14.533,    0.012,   14.533,   -0.004
  14.549,    0.010,   14.549,   -0.005
  14.565,    0.010,   14.565,   -0.005
  14.582,    0.005,   14.582,   -0.005
  14.598,    0.009,   14.598,   -0.006
  14.614,    0.011,   14.614,   -0.006
  14.631,    0.009,   14.631,   -0.005
  14.647,    0.007,   14.647,   -0.006
  14.664,    0.009,   14.664,   -0.005
  14.680,    0.009,   14.680,   -0.004
  14.696,    0.015,   14.696,   -0.004
  14.713,    0.013,   14.713,   -0.005
  14.729,    0.008,   14.729,   -0.005
  14.746,    0.007,   14.746,   -0.006
  14.762,    0.011,   14.762,   -0.005
  14.778,    0.011,   14.778,   -0.005
  14.795,    0.012,   14.795,   -0.005
  14.811,    0.010,   14.811,   -0.005
  14.828,    0.007,   14.828,   -0.006
  14.844,    0.011,   14.844,   -0.005
  14.860,    0.005,   14.860,   -0.006
  14.877,    0.005,   14.877,   -0.006
  14.893,    0.006,   14.893,   -0.006
  14.909,    0.010,   14.909,   -0.006
  14.926,    0.011,   14.926,   -0.004
  14.942,    0.007,   14.942,   -0.006
  14.959,    0.008,   14.959,   -0.005
  14.975,    0.011,   14.975,   -0.005
  14.991,    0.007,   14.991,   -0.006
  15.008,    0.009,   15.008,   -0.005
  15.024,    0.009,   15.024,   -0.005
  15.040,    0.008,   15.040,   -0.006
  15.057,    0.007,   15.057,   -0.006
  15.073,    0.009,   15.073,   -0.006
  15.090,    0.011,   15.090,   -0.005
  15.106,    0.007,   15.106,   -0.006
  15.122,    0.008,   15.122,   -0.006
  15.139,    0.012,   15.139,   -0.005
  15.155,    0.008,   15.155,   -0.006
  15.172,    0.013,   15.172,   -0.004
  15.188,    0.009,   15.188,   -0.006
  15.204,    0.012,   15.204,   -0.005
  15.221,    0.013,   15.221,   -0.004
  15.237,    0.010,   15.237,   -0.005
  15.254,    0.009,   15.254,   -0.005
  15.270,    0.009,   15.270,   -0.005
  15.286,    0.012,   15.286,   -0.005
  15.303,    0.005,   15.303,   -0.006
  15.319,    0.009,   15.319,   -0.005
  15.335,    0.008,   15.335,   -0.006
  15.352,    0.011,   15.352,   -0.005
  15.368,    0.009,   15.368,   -0.006
  15.385,    0.006,   15.385,   -0.006
  15.401,    0.009,   15.401,   -0.005
  15.417,    0.007,   15.417,   -0.006
  15.434,    0.007,   15.434,   -0.006
  15.450,    0.012,   15.450,   -0.005
  15.466,    0.014,   15.466,   -0.004
  15.483,    0.010,   15.483,   -0.006
  15.499,    0.008,   15.499,   -0.006
  15.516,    0.006,   15.516,   -0.007
  15.532,    0.009,   15.532,   -0.005
  15.548,    0.011,   15.548,   -0.004
  15.565,    0.010,   15.565,   -0.006
  15.581,    0.015,   15.581,   -0.004
  15.598,    0.011,   15.598,   -0.005
  15.614,    0.013,   15.614,   -0.005
  15.630,    0.006,   15.630,   -0.006
  15.647,    0.004,   15.647,   -0.006
  15.663,    0.016,   15.663,   -0.004
  15.680,    0.008,   15.680,   -0.006
  15.696,    0.006,   15.696,   -0.006
  15.712,    0.010,   15.712,   -0.006
  15.729,    0.009,   15.729,   -0.005
  15.745,    0.009,   15.745,   -0.005
  15.761,    0.010,   15.761,   -0.005
  15.778,    0.010,   15.778,   -0.005
  15.794,    0.009,   15.794,   -0.005
  15.811,    0.008,   15.811,   -0.006
  15.827,    0.010,   15.827,   -0.005
  15.843,    0.011,   15.843,   -0.005
  15.860,    0.012,   15.860,   -0.004
  15.876,    0.010,   15.876,   -0.005
  15.893,    0.011,   15.893,   -0.005
  15.909,    0.012,   15.909,   -0.005
  15.925,    0.008,   15.925,   -0.005
  15.942,    0.009,   15.942,   -0.005
  15.958,    0.007,   15.958,   -0.006
  15.974,    0.009,   15.974,   -0.005
  15.991,    0.015,   15.991,   -0.003
  16.007,    0.009,   16.007,   -0.005
  16.024,    0.010,   16.024,   -0.005
  16.040,    0.013,   16.040,   -0.005
  16.056,    0.013,   16.056,   -0.004
  16.073,    0.011,   16.073,   -0.005
  16.089,    0.009,   16.089,   -0.005
  16.105,    0.013,   16.105,   -0.005
  16.122,    0.008,   16.122,   -0.006
  16.138,    0.006,   16.138,   -0.006
  16.155,    0.010,   16.155,   -0.006
  16.171,    0.008,   16.171,   -0.006
  16.187,    0.012,   16.187,   -0.005
  16.204,    0.009,   16.204,   -0.005
  16.220,    0.009,   16.220,   -0.005
  16.236,    0.007,   16.236,   -0.006
  16.253,    0.013,   16.253,   -0.004
  16.269,    0.009,   16.269,   -0.005
  16.286,    0.010,   16.286,   -0.005
  16.302,    0.011,   16.302,   -0.005
  16.319,    0.008,   16.319,   -0.006
  16.335,    0.011,   16.335,   -0.005
  16.351,    0.008,   16.351,   -0.006
  16.368,    0.013,   16.368,   -0.004
  16.384,    0.009,   16.384,   -0.006
  16.400,    0.012,   16.400,   -0.005
  16.417,    0.009,   16.417,   -0.005
  16.433,    0.010,   16.433,   -0.005
  16.450,    0.010,   16.450,   -0.005
  16.466,    0.009,   16.466,   -0.006
  16.482,    0.010,   16.482,   -0.006
  16.499,    0.008,   16.499,   -0.005
  16.515,    0.009,   16.515,   -0.006
  16.532,    0.007,   16.532,   -0.006
  16.548,    0.005,   16.548,   -0.006
  16.564,    0.010,   16.564,   -0.005
  16.581,    0.011,   16.581,   -0.005
  16.597,    0.010,   16.597,   -0.005
  16.613,    0.011,   16.613,   -0.005
  16.630,    0.006,   16.630,   -0.006
  16.646,    0.011,   16.646,   -0.005
  16.663,    0.008,   16.663,   -0.005
  16.679,    0.008,   16.679,   -0.006
  16.695,    0.009,   16.695,   -0.005
  16.712,    0.011,   16.712,   -0.005
  16.728,    0.009,   16.728,   -0.006
  16.744,    0.006,   16.744,   -0.006
  16.761,    0.006,   16.761,   -0.006
