t1      ,ch1     ,t2      ,ch2     
  11.805,    0.010,   11.805,   -0.035
  11.821,    0.013,   11.821,   -0.034
  11.837,    0.009,   11.837,   -0.035
  11.854,    0.008,   11.854,   -0.035
  11.870,    0.002,   11.870,   -0.036
  11.887,    0.012,   11.887,   -0.035
  11.903,    0.007,   11.903,   -0.036
  11.919,    0.005,   11.919,   -0.035
  11.936,    0.008,   11.936,   -0.035
  11.952,    0.005,   11.952,   -0.035
  11.969,    0.008,   11.969,   -0.036
  11.985,    0.011,   11.985,   -0.035
  12.001,    0.009,   12.001,   -0.035
  12.018,    0.009,   12.018,   -0.035
  12.034,    0.008,   12.034,   -0.036
  12.050,    0.003,   12.050,   -0.036
  12.067,    0.015,   12.067,   -0.033
  12.083,    0.004,   12.083,   -0.037
  12.100,    0.008,   12.100,   -0.035
  12.116,    0.008,   12.116,   -0.035
  12.132,    0.008,   12.132,   -0.035
  12.149,    0.006,   12.149,   -0.036
  12.165,    0.006,   12.165,   -0.036
  12.181,    0.008,   12.181,   -0.036
  12.198,    0.008,   12.198,   -0.035
  12.214,    0.008,   12.214,   -0.035
  12.231,    0.008,   12.231,   -0.036
  12.247,    0.010,   12.247,   -0.035
  12.263,    0.004,   12.263,   -0.036
  12.280,    0.010,   12.280,   -0.035
  12.296,    0.012,   12.296,   -0.034
  12.313,    0.007,   12.313,   -0.035
  12.329,    0.010,   12.329,   -0.035
  12.345,    0.007,   12.345,   -0.036
  12.362,    0.011,   12.362,   -0.035
  12.378,    0.007,   12.378,   -0.036
  12.395,    0.010,   12.395,   -0.035
  12.411,    0.008,   12.411,   -0.035
  12.427,    0.010,   12.427,   -0.035
  12.444,    0.003,   12.444,   -0.036
  12.460,    0.005,   12.460,   -0.036
  12.476,    0.003,   12.476,   -0.036
  12.493,    0.006,   12.493,   -0.035
  12.509,    0.004,   12.509,   -0.037
  12.526,    0.007,   12.526,   -0.036
  12.542,    0.013,   12.542,   -0.034
  12.558,    0.010,   12.558,   -0.035
  12.575,    0.004,   12.575,   -0.036
  12.591,    0.009,   12.591,   -0.035
  12.607,    0.005,   12.607,   -0.036
  12.624,    0.009,   12.624,   -0.035
  12.640,    0.007,   12.640,   -0.035
  12.657,    0.010,   12.657,   -0.035
  12.673,    0.009,   12.673,   -0.035
  12.689,    0.005,   12.689,   -0.036
  12.706,    0.010,   12.706,   -0.035
  12.722,    0.011,   12.722,   -0.035
  12.739,    0.010,   12.739,   -0.035
  12.755,    0.008,   12.755,   -0.036
  12.771,    0.010,   12.771,   -0.035
  12.788,    0.009,   12.788,   -0.035
  12.804,    0.011,   12.804,   -0.035
  12.820,    0.002,   12.820,   -0.036
  12.837,    0.008,   12.837,   -0.035
  12.853,    0.008,   12.853,   -0.036
  12.870,    0.006,   12.870,   -0.036
  12.886,    0.012,   12.886,   -0.035
  12.902,    0.007,   12.902,   -0.035
  12.919,    0.007,   12.919,   -0.036
  12.935,    0.007,   12.935,   -0.036
  12.952,    0.012,   12.952,   -0.034
  12.968,    0.014,   12.968,   -0.034
  12.984,    0.005,   12.984,   -0.035
  13.001,    0.010,   13.001,   -0.035
  13.017,    0.006,   13.017,   -0.036
  13.034,    0.010,   13.034,   -0.035
  13.050,    0.008,   13.050,   -0.035
  13.066,    0.010,   13.066,   -0.035
  13.083,    0.010,   13.083,   -0.035
  13.099,    0.010,   13.099,   -0.035
  13.115,    0.004,   13.115,   -0.036
  13.132,    0.010,   13.132,   -0.035
  13.148,    0.013,   13.148,   -0.035
  13.165,    0.006,   13.165,   -0.036
  13.181,    0.008,   13.181,   -0.036
  13.197,    0.006,   13.197,   -0.036
  13.214,    0.006,   13.214,   -0.035
  13.230,    0.007,   13.230,   -0.036
  13.246,    0.009,   13.246,   -0.036
  13.263,    0.010,   13.263,   -0.034
  13.279,    0.003,   13.279,   -0.037
  13.296,    0.010,   13.296,   -0.035
  13.312,    0.006,   13.312,   -0.035
  13.328,    0.010,   13.328,   -0.035
  13.345,    0.008,   13.345,   -0.035
  13.361,    0.007,   13.361,   -0.035
  13.377,    0.010,   13.377,   -0.035
  13.394,    0.011,   13.394,   -0.035
  13.410,    0.010,   13.410,   -0.035
  13.427,    0.009,   13.427,   -0.035
  13.443,    0.009,   13.443,   -0.035
  13.460,    0.006,   13.460,   -0.035
  13.476,    0.010,   13.476,   -0.035
  13.492,    0.010,   13.492,   -0.035
  13.509,    0.009,   13.509,   -0.035
  13.525,    0.007,   13.525,   -0.036
  13.541,    0.002,   13.541,   -0.036
  13.558,    0.012,   13.558,   -0.034
  13.574,    0.010,   13.574,   -0.035
  13.591,    0.009,   13.591,   -0.035
  13.607,    0.010,   13.607,   -0.035
  13.623,    0.014,   13.623,   -0.034
  13.640,    0.015,   13.640,   -0.034
  13.656,    0.010,   13.656,   -0.035
  13.672,    0.009,   13.672,   -0.035
  13.689,    0.011,   13.689,   -0.035
  13.705,    0.009,   13.705,   -0.035
  13.722,    0.013,   13.722,   -0.035
  13.738,    0.009,   13.738,   -0.035
  13.754,    0.004,   13.754,   -0.036
  13.771,    0.015,   13.771,   -0.034
  13.787,    0.010,   13.787,   -0.035
  13.803,    0.004,   13.803,   -0.036
  13.820,    0.008,   13.820,   -0.035
  13.836,    0.008,   13.836,   -0.035
  13.853,    0.009,   13.853,   -0.035
  13.869,    0.009,   13.869,   -0.035
  13.885,    0.011,   13.885,   -0.034
  13.902,    0.010,   13.902,   -0.035
  13.918,    0.007,   13.918,   -0.036
  13.935,    0.011,   13.935,   -0.035
  13.951,    0.009,   13.951,   -0.035
  13.967,    0.011,   13.967,   -0.035
  13.984,    0.003,   13.984,   -0.036
  14.000,    0.011,   14.000,   -0.034
  14.017,    0.008,   14.017,   -0.035
  14.033,    0.012,   14.033,   -0.034
  14.049,    0.010,   14.049,   -0.035
  14.066,    0.012,   14.066,   -0.034
  14.082,    0.013,   14.082,   -0.034
  14.098,    0.005,   14.098,   -0.036
  14.115,    0.012,   14.115,   -0.035
  14.131,    0.008,   14.131,   -0.035
  14.148,    0.009,   14.148,   -0.035
  14.164,    0.008,   14.164,   -0.036
  14.180,    0.010,   14.180,   -0.035
  14.197,    0.014,   14.197,   -0.034
  14.213,    0.005,   14.213,   -0.036
  14.229,    0.007,   14.229,   -0.035
  14.246,    0.008,   14.246,   -0.035
  14.262,    0.014,   14.262,   -0.034
  14.279,    0.006,   14.279,   -0.035
  14.295,    0.013,   14.295,   -0.034
  14.311,    0.008,   14.311,   -0.035
  14.328,    0.010,   14.328,   -0.035
  14.344,    0.008,   14.344,   -0.035
  14.361,    0.004,   14.361,   -0.036
  14.377,    0.013,   14.377,   -0.034
  14.393,    0.005,   14.393,   -0.036
  14.410,    0.008,   14.410,   -0.035
  14.426,    0.010,   14.426,   -0.035
  14.443,    0.008,   14.443,   -0.036
  14.459,    0.005,   14.459,   -0.036
  14.475,    0.009,   14.475,   -0.035
  14.492,    0.011,   14.492,   -0.035
  14.508,    0.005,   14.508,   -0.036
  14.524,    0.006,   14.524,   -0.036
  14.541,    0.009,   14.541,   -0.035
  14.557,    0.011,   14.557,   -0.035
  14.574,    0.007,   14.574,   -0.036
  14.590,    0.008,   14.590,   -0.035
  14.606,    0.010,   14.606,   -0.034
  14.623,    0.007,   14.623,   -0.035
  14.639,    0.006,   14.639,   -0.036
  14.655,    0.005,   14.655,   -0.036
  14.672,    0.005,   14.672,   -0.036
  14.688,    0.002,   14.688,   -0.037
  14.705,    0.001,   14.705,   -0.037
  14.721,    0.001,   14.721,   -0.037
  14.737,    0.009,   14.737,   -0.035
  14.754,    0.006,   14.754,   -0.035
  14.770,    0.003,   14.770,   -0.036
  14.787,    0.007,   14.787,   -0.036
  14.803,    0.008,   14.803,   -0.035
  14.819,    0.008,   14.819,   -0.036
  14.836,    0.007,   14.836,   -0.036
  14.852,    0.009,   14.852,   -0.035
  14.868,    0.009,   14.868,   -0.035
  14.885,    0.007,   14.885,   -0.036
  14.901,    0.010,   14.901,   -0.035
  14.918,    0.002,   14.918,   -0.037
  14.934,    0.004,   14.934,   -0.036
  14.950,    0.006,   14.950,   -0.035
  14.967,    0.009,   14.967,   -0.035
  14.983,    0.008,   14.983,   -0.036
  15.000,    0.007,   15.000,   -0.036
  15.016,    0.006,   15.016,   -0.036
  15.032,    0.005,   15.032,   -0.036
  15.049,    0.004,   15.049,   -0.036
  15.065,    0.005,   15.065,   -0.037
  15.082,    0.006,   15.082,   -0.036
  15.098,    0.006,   15.098,   -0.036
  15.114,    0.005,   15.114,   -0.037
  15.131,    0.008,   15.131,   -0.036
  15.147,    0.007,   15.147,   -0.035
  15.163,    0.007,   15.163,   -0.036
  15.180,    0.003,   15.180,   -0.036
  15.196,    0.010,   15.196,   -0.035
  15.213,    0.004,   15.213,   -0.037
  15.229,    0.004,   15.229,   -0.036
  15.245,    0.007,   15.245,   -0.036
  15.262,    0.008,   15.262,   -0.035
  15.278,    0.004,   15.278,   -0.036
  15.294,    0.004,   15.294,   -0.036
  15.311,    0.008,   15.311,   -0.035
  15.327,    0.004,   15.327,   -0.036
  15.344,    0.004,   15.344,   -0.036
  15.360,    0.003,   15.360,   -0.037
  15.376,    0.007,   15.376,   -0.035
  15.393,    0.007,   15.393,   -0.035
  15.409,    0.008,   15.409,   -0.036
  15.425,    0.006,   15.425,   -0.035
  15.442,    0.006,   15.442,   -0.036
  15.458,    0.007,   15.458,   -0.036
  15.475,    0.003,   15.475,   -0.036
  15.491,    0.005,   15.491,   -0.036
  15.508,    0.003,   15.508,   -0.036
  15.524,    0.005,   15.524,   -0.036
  15.540,    0.003,   15.540,   -0.037
  15.557,    0.004,   15.557,   -0.036
  15.573,    0.003,   15.573,   -0.036
  15.589,    0.001,   15.589,   -0.037
  15.606,    0.005,   15.606,   -0.036
  15.622,    0.000,   15.622,   -0.037
  15.639,    0.007,   15.639,   -0.036
  15.655,    0.007,   15.655,   -0.035
  15.671,    0.002,   15.671,   -0.037
  15.688,    0.010,   15.688,   -0.035
  15.704,    0.005,   15.704,   -0.036
  15.720,    0.009,   15.720,   -0.035
  15.737,    0.009,   15.737,   -0.035
  15.753,    0.007,   15.753,   -0.035
  15.770,    0.005,   15.770,   -0.036
  15.786,    0.004,   15.786,   -0.036
  15.802,    0.007,   15.802,   -0.035
  15.819,    0.006,   15.819,   -0.036
  15.835,    0.003,   15.835,   -0.037
  15.851,    0.004,   15.851,   -0.036
  15.868,    0.005,   15.868,   -0.036
  15.884,    0.006,   15.884,   -0.036
  15.901,    0.003,   15.901,   -0.036
  15.917,    0.005,   15.917,   -0.036
  15.933,    0.003,   15.933,   -0.036
  15.950,    0.006,   15.950,   -0.036
