t1      ,ch1     ,t2      ,ch2     
   4.595,   -0.008,    4.595,   -0.015
   4.599,   -0.006,    4.599,   -0.015
   4.604,   -0.009,    4.604,   -0.015
   4.609,   -0.006,    4.609,   -0.015
   4.613,   -0.016,    4.613,   -0.017
   4.618,   -0.010,    4.618,   -0.016
   4.622,   -0.008,    4.622,   -0.015
   4.627,   -0.022,    4.627,   -0.018
   4.632,   -0.014,    4.632,   -0.016
   4.636,   -0.020,    4.636,   -0.018
   4.641,   -0.017,    4.641,   -0.017
   4.645,   -0.016,    4.645,   -0.017
   4.650,   -0.012,    4.650,   -0.016
   4.655,   -0.010,    4.655,   -0.015
   4.659,   -0.008,    4.659,   -0.015
   4.664,   -0.007,    4.664,   -0.015
   4.668,   -0.013,    4.668,   -0.016
   4.673,   -0.015,    4.673,   -0.017
   4.678,   -0.014,    4.678,   -0.017
   4.682,   -0.016,    4.682,   -0.017
   4.687,   -0.014,    4.687,   -0.016
   4.691,   -0.021,    4.691,   -0.018
   4.696,   -0.020,    4.696,   -0.018
   4.701,   -0.014,    4.701,   -0.017
   4.705,   -0.019,    4.705,   -0.017
   4.710,   -0.010,    4.710,   -0.015
   4.715,   -0.006,    4.715,   -0.015
   4.719,   -0.011,    4.719,   -0.016
   4.724,   -0.009,    4.724,   -0.015
   4.728,   -0.010,    4.728,   -0.015
   4.733,   -0.012,    4.733,   -0.016
   4.737,   -0.019,    4.737,   -0.017
   4.742,   -0.021,    4.742,   -0.018
   4.747,   -0.019,    4.747,   -0.017
   4.751,   -0.022,    4.751,   -0.018
   4.756,   -0.015,    4.756,   -0.016
   4.761,   -0.023,    4.761,   -0.018
   4.765,   -0.019,    4.765,   -0.017
   4.770,   -0.018,    4.770,   -0.017
   4.774,   -0.018,    4.774,   -0.017
   4.779,   -0.013,    4.779,   -0.016
   4.784,   -0.023,    4.784,   -0.018
   4.788,   -0.012,    4.788,   -0.016
   4.793,   -0.009,    4.793,   -0.015
   4.797,   -0.021,    4.797,   -0.018
   4.802,   -0.016,    4.802,   -0.017
   4.807,   -0.021,    4.807,   -0.018
   4.811,   -0.017,    4.811,   -0.017
   4.816,   -0.019,    4.816,   -0.017
   4.821,   -0.020,    4.821,   -0.018
   4.825,   -0.017,    4.825,   -0.017
   4.830,   -0.009,    4.830,   -0.015
   4.834,   -0.011,    4.834,   -0.016
   4.839,   -0.017,    4.839,   -0.017
   4.843,   -0.014,    4.843,   -0.016
   4.848,   -0.013,    4.848,   -0.016
   4.853,   -0.015,    4.853,   -0.017
   4.857,   -0.014,    4.857,   -0.016
   4.862,   -0.020,    4.862,   -0.017
   4.867,   -0.014,    4.867,   -0.016
   4.871,   -0.021,    4.871,   -0.018
   4.876,   -0.021,    4.876,   -0.018
   4.880,   -0.017,    4.880,   -0.017
   4.885,   -0.021,    4.885,   -0.018
   4.890,   -0.017,    4.890,   -0.017
   4.894,   -0.016,    4.894,   -0.017
   4.899,   -0.017,    4.899,   -0.017
   4.903,   -0.006,    4.903,   -0.015
   4.908,   -0.018,    4.908,   -0.017
   4.913,   -0.014,    4.913,   -0.016
   4.917,   -0.014,    4.917,   -0.016
   4.922,   -0.014,    4.922,   -0.016
   4.926,   -0.016,    4.926,   -0.017
   4.931,   -0.024,    4.931,   -0.018
   4.936,   -0.017,    4.936,   -0.017
   4.940,   -0.019,    4.940,   -0.017
   4.945,   -0.015,    4.945,   -0.017
   4.949,   -0.013,    4.949,   -0.016
   4.954,   -0.010,    4.954,   -0.015
   4.959,   -0.009,    4.959,   -0.015
   4.963,   -0.011,    4.963,   -0.015
   4.968,   -0.011,    4.968,   -0.016
   4.973,   -0.014,    4.973,   -0.016
   4.977,   -0.017,    4.977,   -0.016
   4.982,   -0.019,    4.982,   -0.017
   4.986,   -0.023,    4.986,   -0.018
   4.991,   -0.015,    4.991,   -0.016
   4.996,   -0.021,    4.996,   -0.018
   5.000,   -0.018,    5.000,   -0.017
   5.005,   -0.011,    5.005,   -0.016
   5.009,   -0.018,    5.009,   -0.017
   5.014,   -0.011,    5.014,   -0.016
   5.019,   -0.013,    5.019,   -0.016
   5.023,   -0.012,    5.023,   -0.016
   5.028,   -0.006,    5.028,   -0.015
   5.032,   -0.015,    5.032,   -0.016
   5.037,   -0.008,    5.037,   -0.015
   5.042,   -0.019,    5.042,   -0.017
   5.046,   -0.023,    5.046,   -0.018
   5.051,   -0.014,    5.051,   -0.016
   5.056,   -0.020,    5.056,   -0.018
   5.060,   -0.011,    5.060,   -0.015
   5.065,   -0.021,    5.065,   -0.017
   5.069,   -0.016,    5.069,   -0.016
   5.074,   -0.011,    5.074,   -0.016
   5.079,   -0.012,    5.079,   -0.016
   5.083,   -0.013,    5.083,   -0.016
   5.088,   -0.019,    5.088,   -0.017
   5.092,   -0.017,    5.092,   -0.017
   5.097,   -0.020,    5.097,   -0.017
   5.102,   -0.021,    5.102,   -0.018
   5.106,   -0.015,    5.106,   -0.017
   5.111,   -0.020,    5.111,   -0.017
   5.115,   -0.011,    5.115,   -0.016
   5.120,   -0.023,    5.120,   -0.018
   5.125,   -0.020,    5.125,   -0.017
   5.129,   -0.013,    5.129,   -0.016
   5.134,   -0.011,    5.134,   -0.016
   5.138,   -0.009,    5.138,   -0.015
   5.143,   -0.010,    5.143,   -0.015
   5.148,   -0.010,    5.148,   -0.015
   5.152,   -0.008,    5.152,   -0.015
   5.157,   -0.020,    5.157,   -0.017
   5.162,   -0.018,    5.162,   -0.017
   5.166,   -0.012,    5.166,   -0.016
   5.171,   -0.021,    5.171,   -0.018
   5.175,   -0.019,    5.175,   -0.017
   5.180,   -0.021,    5.180,   -0.018
   5.184,   -0.012,    5.184,   -0.016
   5.189,   -0.015,    5.189,   -0.016
   5.194,   -0.013,    5.194,   -0.016
   5.198,   -0.013,    5.198,   -0.016
   5.203,   -0.011,    5.203,   -0.016
   5.208,   -0.002,    5.208,   -0.014
   5.212,   -0.016,    5.212,   -0.017
   5.217,   -0.012,    5.217,   -0.016
   5.221,   -0.017,    5.221,   -0.017
   5.226,   -0.021,    5.226,   -0.018
   5.231,   -0.017,    5.231,   -0.017
   5.235,   -0.018,    5.235,   -0.016
   5.240,   -0.011,    5.240,   -0.016
   5.244,   -0.012,    5.244,   -0.016
   5.249,   -0.013,    5.249,   -0.016
   5.254,   -0.005,    5.254,   -0.015
   5.258,   -0.008,    5.258,   -0.015
   5.263,   -0.006,    5.263,   -0.015
   5.268,   -0.011,    5.268,   -0.015
   5.272,   -0.011,    5.272,   -0.016
   5.277,   -0.011,    5.277,   -0.016
   5.281,   -0.017,    5.281,   -0.016
   5.286,   -0.018,    5.286,   -0.017
   5.290,   -0.022,    5.290,   -0.018
   5.295,   -0.020,    5.295,   -0.017
   5.300,   -0.015,    5.300,   -0.016
   5.304,   -0.013,    5.304,   -0.016
   5.309,   -0.013,    5.309,   -0.016
   5.314,   -0.014,    5.314,   -0.016
   5.318,   -0.010,    5.318,   -0.016
   5.323,   -0.009,    5.323,   -0.015
   5.327,   -0.015,    5.327,   -0.016
   5.332,   -0.015,    5.332,   -0.016
   5.337,   -0.015,    5.337,   -0.017
   5.341,   -0.012,    5.341,   -0.016
   5.346,   -0.021,    5.346,   -0.018
   5.350,   -0.018,    5.350,   -0.017
   5.355,   -0.009,    5.355,   -0.015
   5.360,   -0.017,    5.360,   -0.017
   5.364,   -0.008,    5.364,   -0.015
   5.369,   -0.013,    5.369,   -0.016
   5.373,   -0.013,    5.373,   -0.016
   5.378,   -0.008,    5.378,   -0.015
   5.383,   -0.013,    5.383,   -0.016
   5.387,   -0.011,    5.387,   -0.015
   5.392,   -0.010,    5.392,   -0.015
   5.396,   -0.018,    5.396,   -0.017
   5.401,   -0.020,    5.401,   -0.017
   5.406,   -0.023,    5.406,   -0.018
   5.410,   -0.015,    5.410,   -0.016
   5.415,   -0.022,    5.415,   -0.018
   5.420,   -0.019,    5.420,   -0.017
   5.424,   -0.018,    5.424,   -0.017
   5.429,   -0.020,    5.429,   -0.018
   5.433,   -0.013,    5.433,   -0.016
   5.438,   -0.015,    5.438,   -0.016
   5.443,   -0.009,    5.443,   -0.015
   5.447,   -0.013,    5.447,   -0.016
   5.452,   -0.017,    5.452,   -0.017
   5.456,   -0.016,    5.456,   -0.016
   5.461,   -0.022,    5.461,   -0.018
   5.466,   -0.015,    5.466,   -0.016
   5.470,   -0.025,    5.470,   -0.018
   5.475,   -0.027,    5.475,   -0.018
   5.479,   -0.011,    5.479,   -0.016
   5.484,   -0.018,    5.484,   -0.017
   5.489,   -0.013,    5.489,   -0.016
   5.493,   -0.017,    5.493,   -0.017
   5.498,   -0.013,    5.498,   -0.016
   5.503,   -0.012,    5.503,   -0.016
   5.507,   -0.019,    5.507,   -0.017
   5.512,   -0.012,    5.512,   -0.016
   5.516,   -0.013,    5.516,   -0.016
   5.521,   -0.019,    5.521,   -0.017
   5.526,   -0.018,    5.526,   -0.017
   5.530,   -0.022,    5.530,   -0.018
   5.535,   -0.016,    5.535,   -0.017
   5.539,   -0.013,    5.539,   -0.017
   5.544,   -0.010,    5.544,   -0.016
   5.548,   -0.014,    5.548,   -0.016
   5.553,   -0.015,    5.553,   -0.016
   5.558,   -0.006,    5.558,   -0.015
   5.562,   -0.009,    5.562,   -0.015
   5.567,   -0.002,    5.567,   -0.014
   5.572,   -0.014,    5.572,   -0.016
   5.576,   -0.011,    5.576,   -0.016
   5.581,   -0.014,    5.581,   -0.016
   5.585,   -0.022,    5.585,   -0.018
   5.590,   -0.013,    5.590,   -0.016
   5.595,   -0.025,    5.595,   -0.018
   5.599,   -0.020,    5.599,   -0.018
   5.604,   -0.009,    5.604,   -0.016
   5.608,   -0.014,    5.608,   -0.017
   5.613,   -0.011,    5.613,   -0.015
   5.618,   -0.009,    5.618,   -0.015
   5.622,   -0.008,    5.622,   -0.015
   5.627,   -0.012,    5.627,   -0.016
   5.631,   -0.012,    5.631,   -0.015
   5.636,   -0.012,    5.636,   -0.016
   5.641,   -0.013,    5.641,   -0.016
   5.645,   -0.008,    5.645,   -0.015
   5.650,   -0.020,    5.650,   -0.017
   5.654,   -0.021,    5.654,   -0.018
   5.659,   -0.011,    5.659,   -0.016
   5.664,   -0.019,    5.664,   -0.017
   5.668,   -0.006,    5.668,   -0.015
   5.673,   -0.009,    5.673,   -0.016
   5.678,   -0.010,    5.678,   -0.016
   5.682,   -0.008,    5.682,   -0.015
   5.687,   -0.012,    5.687,   -0.016
   5.691,   -0.009,    5.691,   -0.015
   5.696,   -0.015,    5.696,   -0.017
   5.701,   -0.018,    5.701,   -0.017
   5.705,   -0.016,    5.705,   -0.017
   5.710,   -0.020,    5.710,   -0.018
   5.714,   -0.013,    5.714,   -0.016
   5.719,   -0.021,    5.719,   -0.018
   5.724,   -0.014,    5.724,   -0.017
   5.728,   -0.013,    5.728,   -0.016
   5.733,   -0.009,    5.733,   -0.015
   5.737,   -0.004,    5.737,   -0.014
   5.742,   -0.010,    5.742,   -0.015
   5.747,   -0.015,    5.747,   -0.017
   5.751,   -0.012,    5.751,   -0.016
   5.756,   -0.015,    5.756,   -0.017
   5.761,   -0.017,    5.761,   -0.017
   5.765,   -0.023,    5.765,   -0.018
   5.770,   -0.014,    5.770,   -0.017
   5.774,   -0.015,    5.774,   -0.017
   5.779,   -0.018,    5.779,   -0.017
   5.784,   -0.015,    5.784,   -0.017
   5.788,   -0.012,    5.788,   -0.016
   5.793,   -0.002,    5.793,   -0.014
   5.797,   -0.015,    5.797,   -0.016
   5.802,   -0.011,    5.802,   -0.016
   5.807,   -0.009,    5.807,   -0.015
   5.811,   -0.010,    5.811,   -0.015
   5.816,   -0.016,    5.816,   -0.017
   5.820,   -0.019,    5.820,   -0.017
   5.825,   -0.022,    5.825,   -0.018
   5.830,   -0.016,    5.830,   -0.017
   5.834,   -0.023,    5.834,   -0.018
   5.839,   -0.015,    5.839,   -0.016
   5.843,   -0.019,    5.843,   -0.017
   5.848,   -0.013,    5.848,   -0.016
   5.853,   -0.015,    5.853,   -0.016
   5.857,   -0.018,    5.857,   -0.017
   5.862,   -0.010,    5.862,   -0.015
   5.867,   -0.015,    5.867,   -0.016
   5.871,   -0.013,    5.871,   -0.016
   5.876,   -0.015,    5.876,   -0.016
   5.880,   -0.017,    5.880,   -0.016
   5.885,   -0.011,    5.885,   -0.016
   5.889,   -0.015,    5.889,   -0.017
   5.894,   -0.008,    5.894,   -0.015
   5.899,   -0.012,    5.899,   -0.016
   5.903,   -0.008,    5.903,   -0.015
   5.908,   -0.009,    5.908,   -0.015
   5.913,   -0.007,    5.913,   -0.015
   5.917,   -0.002,    5.917,   -0.014
   5.922,   -0.005,    5.922,   -0.015
   5.926,   -0.008,    5.926,   -0.015
   5.931,   -0.008,    5.931,   -0.015
   5.936,   -0.015,    5.936,   -0.017
   5.940,   -0.011,    5.940,   -0.016
   5.945,   -0.021,    5.945,   -0.018
   5.949,   -0.019,    5.949,   -0.017
   5.954,   -0.018,    5.954,   -0.017
   5.959,   -0.013,    5.959,   -0.016
   5.963,   -0.016,    5.963,   -0.017
   5.968,   -0.016,    5.968,   -0.017
   5.973,   -0.008,    5.973,   -0.015
   5.977,   -0.012,    5.977,   -0.016
   5.982,   -0.015,    5.982,   -0.017
   5.986,   -0.007,    5.986,   -0.015
   5.991,   -0.012,    5.991,   -0.016
   5.995,   -0.008,    5.995,   -0.015
   6.000,   -0.015,    6.000,   -0.016
   6.005,   -0.015,    6.005,   -0.017
   6.009,   -0.015,    6.009,   -0.017
   6.014,   -0.020,    6.014,   -0.017
   6.019,   -0.014,    6.019,   -0.017
   6.023,   -0.016,    6.023,   -0.017
   6.028,   -0.002,    6.028,   -0.014
   6.032,   -0.009,    6.032,   -0.015
   6.037,   -0.013,    6.037,   -0.016
