t1      ,ch1     ,t2      ,ch2     
  13.394,   -0.010,   13.394,   -0.014
  13.410,   -0.005,   13.410,   -0.014
  13.427,   -0.013,   13.427,   -0.016
  13.443,   -0.016,   13.443,   -0.016
  13.460,   -0.007,   13.460,   -0.014
  13.476,   -0.008,   13.476,   -0.014
  13.492,   -0.023,   13.492,   -0.018
  13.509,   -0.016,   13.509,   -0.015
  13.525,   -0.015,   13.525,   -0.017
  13.541,   -0.016,   13.541,   -0.016
  13.558,   -0.008,   13.558,   -0.015
  13.574,   -0.010,   13.574,   -0.015
  13.591,   -0.011,   13.591,   -0.015
  13.607,   -0.024,   13.607,   -0.019
  13.623,   -0.019,   13.623,   -0.017
  13.640,   -0.016,   13.640,   -0.016
  13.656,   -0.018,   13.656,   -0.017
  13.672,   -0.013,   13.672,   -0.016
  13.689,   -0.009,   13.689,   -0.014
  13.705,   -0.003,   13.705,   -0.013
  13.722,   -0.022,   13.722,   -0.018
  13.738,   -0.013,   13.738,   -0.015
  13.754,   -0.016,   13.754,   -0.017
  13.771,   -0.013,   13.771,   -0.015
  13.787,   -0.016,   13.787,   -0.016
  13.803,   -0.011,   13.803,   -0.015
  13.820,   -0.005,   13.820,   -0.013
  13.836,   -0.013,   13.836,   -0.015
  13.853,   -0.017,   13.853,   -0.017
  13.869,   -0.018,   13.869,   -0.017
  13.885,   -0.015,   13.885,   -0.017
  13.902,   -0.008,   13.902,   -0.015
  13.918,   -0.012,   13.918,   -0.015
  13.935,   -0.003,   13.935,   -0.013
  13.951,   -0.014,   13.951,   -0.016
  13.967,   -0.018,   13.967,   -0.017
  13.984,   -0.024,   13.984,   -0.019
  14.000,   -0.010,   14.000,   -0.015
  14.017,   -0.027,   14.017,   -0.020
  14.033,   -0.015,   14.033,   -0.016
  14.049,   -0.013,   14.049,   -0.017
  14.066,   -0.021,   14.066,   -0.018
  14.082,   -0.016,   14.082,   -0.016
  14.098,   -0.017,   14.098,   -0.018
  14.115,   -0.009,   14.115,   -0.014
  14.131,   -0.012,   14.131,   -0.015
  14.148,   -0.021,   14.148,   -0.018
  14.164,   -0.018,   14.164,   -0.017
  14.180,   -0.012,   14.180,   -0.015
  14.197,   -0.009,   14.197,   -0.014
  14.213,   -0.024,   14.213,   -0.018
  14.229,   -0.015,   14.229,   -0.016
  14.246,   -0.012,   14.246,   -0.016
  14.262,   -0.013,   14.262,   -0.016
  14.279,   -0.022,   14.279,   -0.019
  14.295,   -0.016,   14.295,   -0.017
  14.311,   -0.009,   14.311,   -0.014
  14.328,   -0.016,   14.328,   -0.017
  14.344,   -0.009,   14.344,   -0.015
  14.361,   -0.008,   14.361,   -0.014
  14.377,   -0.015,   14.377,   -0.016
  14.393,   -0.018,   14.393,   -0.017
  14.410,   -0.008,   14.410,   -0.014
  14.426,   -0.007,   14.426,   -0.015
  14.443,   -0.021,   14.443,   -0.018
  14.459,   -0.004,   14.459,   -0.013
  14.475,   -0.011,   14.475,   -0.015
  14.492,   -0.009,   14.492,   -0.014
  14.508,   -0.022,   14.508,   -0.018
  14.524,   -0.013,   14.524,   -0.016
  14.541,   -0.015,   14.541,   -0.016
  14.557,   -0.018,   14.557,   -0.018
  14.574,   -0.015,   14.574,   -0.016
  14.590,   -0.016,   14.590,   -0.017
  14.606,   -0.013,   14.606,   -0.016
  14.623,   -0.019,   14.623,   -0.018
  14.639,   -0.017,   14.639,   -0.017
  14.655,   -0.012,   14.655,   -0.016
  14.672,   -0.019,   14.672,   -0.018
  14.688,   -0.013,   14.688,   -0.016
  14.705,   -0.021,   14.705,   -0.018
  14.721,   -0.008,   14.721,   -0.014
  14.737,   -0.016,   14.737,   -0.016
  14.754,   -0.018,   14.754,   -0.016
  14.770,   -0.021,   14.770,   -0.018
  14.787,   -0.020,   14.787,   -0.017
  14.803,   -0.013,   14.803,   -0.016
  14.819,   -0.019,   14.819,   -0.017
  14.836,   -0.006,   14.836,   -0.013
  14.852,   -0.011,   14.852,   -0.015
  14.868,   -0.011,   14.868,   -0.015
  14.885,   -0.020,   14.885,   -0.017
  14.901,   -0.011,   14.901,   -0.015
  14.918,   -0.015,   14.918,   -0.016
  14.934,   -0.018,   14.934,   -0.015
  14.950,   -0.003,   14.950,   -0.013
  14.967,   -0.014,   14.967,   -0.015
  14.983,   -0.021,   14.983,   -0.018
  15.000,   -0.022,   15.000,   -0.019
  15.016,   -0.016,   15.016,   -0.017
  15.032,   -0.020,   15.032,   -0.017
  15.049,   -0.015,   15.049,   -0.016
  15.065,   -0.003,   15.065,   -0.013
  15.082,   -0.012,   15.082,   -0.015
  15.098,   -0.021,   15.098,   -0.018
  15.114,   -0.027,   15.114,   -0.019
  15.131,   -0.015,   15.131,   -0.016
  15.147,   -0.014,   15.147,   -0.016
  15.163,   -0.016,   15.163,   -0.017
  15.180,   -0.008,   15.180,   -0.014
  15.196,   -0.011,   15.196,   -0.016
  15.213,   -0.009,   15.213,   -0.014
  15.229,   -0.021,   15.229,   -0.018
  15.245,   -0.010,   15.245,   -0.015
  15.262,   -0.010,   15.262,   -0.015
  15.278,   -0.016,   15.278,   -0.017
  15.294,   -0.028,   15.294,   -0.020
  15.311,   -0.019,   15.311,   -0.018
  15.327,   -0.016,   15.327,   -0.017
  15.344,   -0.019,   15.344,   -0.018
  15.360,   -0.012,   15.360,   -0.016
  15.376,   -0.010,   15.376,   -0.015
  15.393,   -0.013,   15.393,   -0.016
  15.409,   -0.012,   15.409,   -0.016
  15.425,   -0.016,   15.425,   -0.017
  15.442,   -0.013,   15.442,   -0.016
  15.458,   -0.015,   15.458,   -0.016
  15.475,   -0.006,   15.475,   -0.014
  15.491,   -0.021,   15.491,   -0.018
  15.508,   -0.018,   15.508,   -0.017
  15.524,   -0.009,   15.524,   -0.015
  15.540,   -0.011,   15.540,   -0.015
  15.557,   -0.017,   15.557,   -0.017
  15.573,   -0.013,   15.573,   -0.016
  15.589,   -0.013,   15.589,   -0.015
  15.606,   -0.018,   15.606,   -0.017
  15.622,   -0.013,   15.622,   -0.016
  15.639,   -0.019,   15.639,   -0.018
  15.655,   -0.012,   15.655,   -0.015
  15.671,   -0.019,   15.671,   -0.017
  15.688,   -0.021,   15.688,   -0.018
  15.704,   -0.010,   15.704,   -0.014
  15.720,   -0.016,   15.720,   -0.016
  15.737,   -0.016,   15.737,   -0.017
  15.753,   -0.012,   15.753,   -0.015
  15.770,   -0.011,   15.770,   -0.015
  15.786,   -0.013,   15.786,   -0.016
  15.802,   -0.017,   15.802,   -0.017
  15.819,   -0.013,   15.819,   -0.016
  15.835,   -0.014,   15.835,   -0.016
  15.851,   -0.021,   15.851,   -0.017
  15.868,   -0.019,   15.868,   -0.018
  15.884,   -0.013,   15.884,   -0.016
  15.901,   -0.014,   15.901,   -0.016
  15.917,   -0.019,   15.917,   -0.017
  15.933,   -0.016,   15.933,   -0.017
  15.950,   -0.016,   15.950,   -0.016
  15.966,   -0.009,   15.966,   -0.015
  15.983,   -0.020,   15.983,   -0.017
  15.999,   -0.007,   15.999,   -0.014
  16.015,   -0.001,   16.015,   -0.013
  16.032,   -0.019,   16.032,   -0.017
