t1      ,ch1     ,t2      ,ch2     
   4.415,    0.308,    4.415,    0.306
   4.440,    0.309,    4.440,    0.306
   4.465,    0.310,    4.465,    0.307
   4.489,    0.310,    4.489,    0.307
   4.514,    0.311,    4.514,    0.308
   4.538,    0.311,    4.538,    0.309
   4.563,    0.312,    4.563,    0.309
   4.588,    0.312,    4.588,    0.309
   4.612,    0.312,    4.612,    0.310
   4.637,    0.313,    4.637,    0.310
   4.661,    0.314,    4.661,    0.311
   4.686,    0.314,    4.686,    0.311
   4.710,    0.314,    4.710,    0.311
   4.735,    0.314,    4.735,    0.312
   4.760,    0.315,    4.760,    0.312
   4.784,    0.315,    4.784,    0.312
   4.809,    0.315,    4.809,    0.312
   4.833,    0.315,    4.833,    0.312
   4.858,    0.316,    4.858,    0.313
   4.882,    0.315,    4.882,    0.312
   4.907,    0.315,    4.907,    0.313
   4.932,    0.316,    4.932,    0.313
   4.956,    0.316,    4.956,    0.313
   4.981,    0.316,    4.981,    0.313
   5.005,    0.316,    5.005,    0.313
   5.030,    0.316,    5.030,    0.313
   5.054,    0.316,    5.054,    0.313
   5.079,    0.316,    5.079,    0.313
   5.104,    0.315,    5.104,    0.313
   5.128,    0.316,    5.128,    0.313
   5.153,    0.315,    5.153,    0.312
   5.177,    0.315,    5.177,    0.312
   5.202,    0.315,    5.202,    0.312
   5.226,    0.315,    5.226,    0.312
   5.251,    0.315,    5.251,    0.312
   5.276,    0.315,    5.276,    0.312
   5.300,    0.315,    5.300,    0.312
   5.325,    0.315,    5.325,    0.312
   5.349,    0.315,    5.349,    0.312
   5.374,    0.314,    5.374,    0.312
   5.399,    0.314,    5.399,    0.311
   5.423,    0.314,    5.423,    0.311
   5.448,    0.314,    5.448,    0.311
   5.472,    0.313,    5.472,    0.311
   5.497,    0.313,    5.497,    0.310
   5.521,    0.313,    5.521,    0.310
   5.546,    0.312,    5.546,    0.310
   5.571,    0.312,    5.571,    0.310
   5.595,    0.312,    5.595,    0.309
   5.620,    0.312,    5.620,    0.309
   5.644,    0.311,    5.644,    0.309
   5.669,    0.311,    5.669,    0.308
   5.693,    0.311,    5.693,    0.308
   5.718,    0.310,    5.718,    0.308
   5.743,    0.310,    5.743,    0.307
   5.767,    0.310,    5.767,    0.307
   5.792,    0.309,    5.792,    0.306
   5.816,    0.309,    5.816,    0.306
   5.841,    0.308,    5.841,    0.305
   5.865,    0.308,    5.865,    0.305
   5.890,    0.307,    5.890,    0.305
   5.915,    0.307,    5.915,    0.305
   5.939,    0.307,    5.939,    0.304
   5.964,    0.306,    5.964,    0.304
   5.988,    0.306,    5.988,    0.303
   6.013,    0.305,    6.013,    0.303
   6.037,    0.305,    6.037,    0.302
   6.062,    0.304,    6.062,    0.302
   6.087,    0.304,    6.087,    0.301
   6.111,    0.303,    6.111,    0.301
   6.136,    0.303,    6.136,    0.300
   6.160,    0.303,    6.160,    0.300
   6.185,    0.302,    6.185,    0.300
   6.210,    0.302,    6.210,    0.299
   6.234,    0.301,    6.234,    0.299
   6.259,    0.301,    6.259,    0.298
   6.283,    0.300,    6.283,    0.298
   6.308,    0.300,    6.308,    0.298
   6.332,    0.299,    6.332,    0.297
   6.357,    0.299,    6.357,    0.297
   6.382,    0.298,    6.382,    0.296
   6.406,    0.298,    6.406,    0.295
   6.431,    0.297,    6.431,    0.295
   6.455,    0.297,    6.455,    0.295
   6.480,    0.296,    6.480,    0.294
   6.504,    0.295,    6.504,    0.293
   6.529,    0.295,    6.529,    0.293
   6.554,    0.294,    6.554,    0.292
   6.578,    0.294,    6.578,    0.292
   6.603,    0.294,    6.603,    0.291
   6.627,    0.293,    6.627,    0.291
   6.652,    0.292,    6.652,    0.290
   6.676,    0.292,    6.676,    0.290
   6.701,    0.291,    6.701,    0.289
   6.726,    0.291,    6.726,    0.289
   6.750,    0.290,    6.750,    0.288
   6.775,    0.290,    6.775,    0.288
   6.799,    0.289,    6.799,    0.287
   6.824,    0.288,    6.824,    0.286
   6.848,    0.288,    6.848,    0.286
   6.873,    0.287,    6.873,    0.285
   6.898,    0.287,    6.898,    0.285
   6.922,    0.286,    6.922,    0.284
   6.947,    0.286,    6.947,    0.284
   6.971,    0.285,    6.971,    0.283
   6.996,    0.284,    6.996,    0.282
   7.021,    0.284,    7.021,    0.282
   7.045,    0.283,    7.045,    0.281
   7.070,    0.282,    7.070,    0.281
   7.094,    0.282,    7.094,    0.280
   7.119,    0.281,    7.119,    0.279
   7.143,    0.281,    7.143,    0.279
   7.168,    0.280,    7.168,    0.278
   7.193,    0.279,    7.193,    0.278
   7.217,    0.279,    7.217,    0.277
   7.242,    0.278,    7.242,    0.276
   7.266,    0.278,    7.266,    0.276
   7.291,    0.277,    7.291,    0.276
   7.316,    0.277,    7.316,    0.275
   7.340,    0.276,    7.340,    0.274
   7.365,    0.275,    7.365,    0.274
   7.389,    0.275,    7.389,    0.273
   7.414,    0.274,    7.414,    0.273
   7.438,    0.273,    7.438,    0.272
   7.463,    0.273,    7.463,    0.272
   7.487,    0.272,    7.487,    0.271
   7.512,    0.272,    7.512,    0.270
   7.537,    0.271,    7.537,    0.270
   7.561,    0.271,    7.561,    0.269
   7.586,    0.270,    7.586,    0.269
   7.610,    0.269,    7.610,    0.268
   7.635,    0.269,    7.635,    0.267
   7.660,    0.268,    7.660,    0.266
   7.684,    0.267,    7.684,    0.266
   7.709,    0.266,    7.709,    0.265
   7.733,    0.266,    7.733,    0.265
   7.758,    0.266,    7.758,    0.264
   7.782,    0.265,    7.782,    0.264
   7.807,    0.264,    7.807,    0.263
   7.832,    0.264,    7.832,    0.262
   7.856,    0.263,    7.856,    0.262
   7.881,    0.262,    7.881,    0.261
   7.905,    0.262,    7.905,    0.260
   7.930,    0.261,    7.930,    0.260
   7.954,    0.261,    7.954,    0.260
   7.979,    0.260,    7.979,    0.259
   8.004,    0.259,    8.004,    0.258
   8.028,    0.258,    8.028,    0.257
   8.053,    0.258,    8.053,    0.257
   8.077,    0.257,    8.077,    0.256
   8.102,    0.257,    8.102,    0.256
   8.127,    0.256,    8.127,    0.255
   8.151,    0.255,    8.151,    0.255
   8.176,    0.255,    8.176,    0.254
   8.200,    0.254,    8.200,    0.253
   8.225,    0.253,    8.225,    0.252
   8.249,    0.253,    8.249,    0.252
   8.274,    0.252,    8.274,    0.251
   8.299,    0.251,    8.299,    0.251
   8.323,    0.251,    8.323,    0.250
   8.348,    0.251,    8.348,    0.250
   8.372,    0.250,    8.372,    0.249
   8.397,    0.249,    8.397,    0.248
   8.421,    0.248,    8.421,    0.248
   8.446,    0.248,    8.446,    0.247
   8.470,    0.247,    8.470,    0.247
   8.495,    0.246,    8.495,    0.246
   8.520,    0.246,    8.520,    0.245
   8.544,    0.245,    8.544,    0.245
   8.569,    0.245,    8.569,    0.244
   8.593,    0.244,    8.593,    0.244
   8.618,    0.244,    8.618,    0.243
   8.643,    0.243,    8.643,    0.242
   8.667,    0.242,    8.667,    0.242
   8.692,    0.242,    8.692,    0.241
   8.716,    0.241,    8.716,    0.240
   8.741,    0.240,    8.741,    0.240
   8.765,    0.239,    8.765,    0.239
   8.790,    0.239,    8.790,    0.238
   8.815,    0.238,    8.815,    0.238
   8.839,    0.237,    8.839,    0.237
   8.864,    0.237,    8.864,    0.236
   8.888,    0.236,    8.888,    0.236
   8.913,    0.236,    8.913,    0.235
   8.938,    0.235,    8.938,    0.235
   8.962,    0.234,    8.962,    0.234
   8.987,    0.234,    8.987,    0.233
   9.011,    0.233,    9.011,    0.233
   9.036,    0.232,    9.036,    0.232
   9.060,    0.231,    9.060,    0.231
   9.085,    0.231,    9.085,    0.231
   9.110,    0.230,    9.110,    0.230
   9.134,    0.230,    9.134,    0.230
   9.159,    0.229,    9.159,    0.229
   9.183,    0.228,    9.183,    0.228
   9.208,    0.228,    9.208,    0.228
   9.232,    0.227,    9.232,    0.227
   9.257,    0.227,    9.257,    0.226
   9.281,    0.226,    9.281,    0.226
   9.306,    0.225,    9.306,    0.225
   9.331,    0.224,    9.331,    0.224
   9.355,    0.224,    9.355,    0.224
   9.380,    0.223,    9.380,    0.223
   9.404,    0.222,    9.404,    0.222
   9.429,    0.221,    9.429,    0.222
   9.454,    0.221,    9.454,    0.221
   9.478,    0.220,    9.478,    0.220
   9.503,    0.220,    9.503,    0.220
   9.527,    0.219,    9.527,    0.220
   9.552,    0.219,    9.552,    0.219
   9.576,    0.218,    9.576,    0.218
   9.601,    0.217,    9.601,    0.217
   9.626,    0.216,    9.626,    0.217
   9.650,    0.216,    9.650,    0.216
   9.675,    0.215,    9.675,    0.215
   9.699,    0.215,    9.699,    0.215
   9.724,    0.214,    9.724,    0.214
   9.748,    0.213,    9.748,    0.213
   9.773,    0.213,    9.773,    0.213
   9.798,    0.212,    9.798,    0.212
   9.822,    0.211,    9.822,    0.211
   9.847,    0.210,    9.847,    0.211
   9.871,    0.210,    9.871,    0.210
   9.896,    0.209,    9.896,    0.210
   9.921,    0.208,    9.921,    0.209
   9.945,    0.208,    9.945,    0.208
   9.970,    0.207,    9.970,    0.207
   9.994,    0.206,    9.994,    0.207
  10.019,    0.205,   10.019,    0.206
  10.043,    0.205,   10.043,    0.206
  10.068,    0.204,   10.068,    0.205
