t1      ,ch1     ,t2      ,ch2     
   1.885,   -0.006,    1.885,   -0.047
   1.891,   -0.009,    1.891,   -0.047
   1.898,   -0.012,    1.898,   -0.047
   1.905,   -0.012,    1.905,   -0.047
   1.911,   -0.010,    1.911,   -0.047
   1.918,   -0.007,    1.918,   -0.047
   1.925,   -0.009,    1.925,   -0.047
   1.931,   -0.010,    1.931,   -0.047
   1.938,   -0.008,    1.938,   -0.047
   1.945,   -0.009,    1.945,   -0.047
   1.951,   -0.006,    1.951,   -0.046
   1.958,   -0.007,    1.958,   -0.046
   1.964,   -0.013,    1.964,   -0.046
   1.971,   -0.006,    1.971,   -0.046
   1.978,   -0.010,    1.978,   -0.046
   1.984,   -0.008,    1.984,   -0.046
   1.991,   -0.007,    1.991,   -0.046
   1.998,   -0.010,    1.998,   -0.046
   2.005,   -0.007,    2.005,   -0.046
   2.011,   -0.008,    2.011,   -0.046
   2.018,   -0.009,    2.018,   -0.046
   2.024,   -0.009,    2.024,   -0.046
   2.031,   -0.009,    2.031,   -0.045
   2.038,   -0.010,    2.038,   -0.045
   2.044,   -0.007,    2.044,   -0.045
   2.051,   -0.012,    2.051,   -0.045
   2.058,   -0.009,    2.058,   -0.045
   2.064,   -0.012,    2.064,   -0.045
   2.071,   -0.009,    2.071,   -0.045
   2.078,   -0.011,    2.078,   -0.045
   2.084,   -0.010,    2.084,   -0.045
   2.091,   -0.010,    2.091,   -0.045
   2.098,   -0.009,    2.098,   -0.045
   2.104,   -0.007,    2.104,   -0.045
   2.111,   -0.009,    2.111,   -0.045
   2.118,   -0.009,    2.118,   -0.044
   2.124,   -0.012,    2.124,   -0.044
   2.131,   -0.008,    2.131,   -0.044
   2.138,   -0.007,    2.138,   -0.044
   2.144,   -0.008,    2.144,   -0.044
   2.151,   -0.009,    2.151,   -0.044
   2.158,   -0.004,    2.158,   -0.044
   2.164,   -0.005,    2.164,   -0.044
   2.171,   -0.007,    2.171,   -0.044
   2.178,   -0.008,    2.178,   -0.044
   2.184,   -0.004,    2.184,   -0.044
   2.191,   -0.012,    2.191,   -0.044
   2.197,   -0.007,    2.197,   -0.044
   2.204,   -0.007,    2.204,   -0.043
   2.211,   -0.012,    2.211,   -0.043
   2.217,   -0.007,    2.217,   -0.043
   2.224,   -0.005,    2.224,   -0.043
   2.231,   -0.011,    2.231,   -0.043
   2.237,   -0.008,    2.237,   -0.043
   2.244,   -0.012,    2.244,   -0.043
   2.251,   -0.013,    2.251,   -0.043
   2.257,   -0.008,    2.257,   -0.043
   2.264,   -0.009,    2.264,   -0.043
   2.271,   -0.007,    2.271,   -0.043
   2.277,   -0.009,    2.277,   -0.043
   2.284,   -0.007,    2.284,   -0.043
   2.291,   -0.007,    2.291,   -0.043
   2.297,   -0.008,    2.297,   -0.042
   2.304,   -0.010,    2.304,   -0.042
   2.311,   -0.010,    2.311,   -0.042
   2.317,   -0.007,    2.317,   -0.042
   2.324,   -0.008,    2.324,   -0.042
   2.331,   -0.008,    2.331,   -0.042
   2.337,   -0.010,    2.337,   -0.042
   2.344,   -0.009,    2.344,   -0.042
   2.351,   -0.007,    2.351,   -0.042
   2.357,   -0.007,    2.357,   -0.042
   2.364,   -0.009,    2.364,   -0.042
   2.371,   -0.010,    2.371,   -0.042
   2.377,   -0.006,    2.377,   -0.042
   2.384,   -0.008,    2.384,   -0.041
   2.390,   -0.007,    2.390,   -0.041
   2.397,   -0.010,    2.397,   -0.041
   2.404,   -0.004,    2.404,   -0.041
   2.410,   -0.007,    2.410,   -0.041
   2.417,   -0.010,    2.417,   -0.041
   2.424,   -0.009,    2.424,   -0.041
   2.430,   -0.010,    2.430,   -0.041
   2.437,   -0.011,    2.437,   -0.041
   2.444,   -0.011,    2.444,   -0.041
   2.450,   -0.008,    2.450,   -0.041
   2.457,   -0.009,    2.457,   -0.041
   2.464,   -0.010,    2.464,   -0.040
   2.470,   -0.009,    2.470,   -0.040
   2.477,   -0.006,    2.477,   -0.040
   2.484,   -0.006,    2.484,   -0.040
   2.490,   -0.007,    2.490,   -0.040
   2.497,   -0.008,    2.497,   -0.040
   2.504,   -0.008,    2.504,   -0.040
   2.510,   -0.008,    2.510,   -0.040
   2.517,   -0.003,    2.517,   -0.040
   2.524,   -0.009,    2.524,   -0.040
   2.530,   -0.011,    2.530,   -0.040
   2.537,   -0.009,    2.537,   -0.040
   2.544,   -0.008,    2.544,   -0.040
   2.550,   -0.010,    2.550,   -0.039
   2.557,   -0.003,    2.557,   -0.039
   2.564,   -0.009,    2.564,   -0.039
   2.570,   -0.011,    2.570,   -0.039
   2.577,   -0.009,    2.577,   -0.039
   2.584,   -0.009,    2.584,   -0.039
   2.590,   -0.010,    2.590,   -0.039
   2.597,   -0.007,    2.597,   -0.039
   2.603,   -0.008,    2.603,   -0.039
   2.610,   -0.007,    2.610,   -0.039
   2.617,   -0.009,    2.617,   -0.039
   2.623,   -0.005,    2.623,   -0.039
   2.630,   -0.009,    2.630,   -0.039
   2.637,   -0.010,    2.637,   -0.038
   2.643,   -0.010,    2.643,   -0.038
   2.650,   -0.009,    2.650,   -0.038
   2.657,   -0.010,    2.657,   -0.038
   2.663,   -0.011,    2.663,   -0.038
   2.670,   -0.006,    2.670,   -0.038
   2.677,   -0.007,    2.677,   -0.038
   2.683,   -0.009,    2.683,   -0.038
   2.690,   -0.006,    2.690,   -0.038
   2.697,   -0.008,    2.697,   -0.038
   2.703,   -0.009,    2.703,   -0.038
   2.710,   -0.008,    2.710,   -0.038
   2.717,   -0.005,    2.717,   -0.037
   2.723,   -0.005,    2.723,   -0.037
   2.730,   -0.005,    2.730,   -0.037
   2.737,   -0.007,    2.737,   -0.037
   2.743,   -0.005,    2.743,   -0.037
   2.750,   -0.009,    2.750,   -0.037
   2.757,   -0.008,    2.757,   -0.037
   2.763,   -0.005,    2.763,   -0.037
   2.770,   -0.005,    2.770,   -0.037
   2.777,   -0.008,    2.777,   -0.037
   2.783,   -0.006,    2.783,   -0.037
   2.790,   -0.008,    2.790,   -0.037
   2.796,   -0.010,    2.796,   -0.037
   2.803,   -0.007,    2.803,   -0.036
   2.810,   -0.009,    2.810,   -0.036
   2.817,   -0.007,    2.817,   -0.036
   2.823,   -0.006,    2.823,   -0.036
   2.830,   -0.010,    2.830,   -0.036
   2.837,   -0.006,    2.837,   -0.036
   2.843,   -0.011,    2.843,   -0.036
   2.850,   -0.010,    2.850,   -0.036
   2.856,   -0.009,    2.856,   -0.036
   2.863,   -0.009,    2.863,   -0.036
   2.870,   -0.007,    2.870,   -0.036
   2.876,   -0.009,    2.876,   -0.036
   2.883,   -0.009,    2.883,   -0.036
   2.890,   -0.003,    2.890,   -0.035
   2.896,   -0.007,    2.896,   -0.035
   2.903,   -0.005,    2.903,   -0.035
   2.910,   -0.006,    2.910,   -0.035
   2.916,   -0.006,    2.916,   -0.035
   2.923,   -0.005,    2.923,   -0.035
   2.930,   -0.001,    2.930,   -0.035
   2.936,   -0.005,    2.936,   -0.035
   2.943,   -0.006,    2.943,   -0.035
   2.950,   -0.008,    2.950,   -0.035
   2.956,   -0.007,    2.956,   -0.035
   2.963,   -0.006,    2.963,   -0.035
   2.970,   -0.007,    2.970,   -0.035
   2.976,   -0.007,    2.976,   -0.035
   2.983,   -0.007,    2.983,   -0.034
   2.990,   -0.007,    2.990,   -0.034
   2.996,   -0.007,    2.996,   -0.034
   3.003,   -0.011,    3.003,   -0.034
   3.010,   -0.007,    3.010,   -0.034
   3.016,   -0.009,    3.016,   -0.034
   3.023,   -0.005,    3.023,   -0.034
   3.030,   -0.008,    3.030,   -0.034
   3.036,   -0.006,    3.036,   -0.034
   3.043,   -0.008,    3.043,   -0.034
   3.050,   -0.008,    3.050,   -0.034
   3.056,   -0.006,    3.056,   -0.034
   3.063,   -0.007,    3.063,   -0.034
   3.069,   -0.006,    3.069,   -0.033
   3.076,   -0.007,    3.076,   -0.033
   3.083,   -0.007,    3.083,   -0.033
   3.089,   -0.005,    3.089,   -0.033
   3.096,   -0.007,    3.096,   -0.033
   3.103,   -0.008,    3.103,   -0.033
   3.109,   -0.005,    3.109,   -0.033
   3.116,   -0.009,    3.116,   -0.033
   3.123,   -0.011,    3.123,   -0.033
   3.129,   -0.009,    3.129,   -0.033
   3.136,   -0.007,    3.136,   -0.033
   3.143,   -0.004,    3.143,   -0.033
   3.149,   -0.007,    3.149,   -0.032
   3.156,   -0.005,    3.156,   -0.032
   3.163,   -0.005,    3.163,   -0.032
   3.169,   -0.006,    3.169,   -0.032
   3.176,   -0.007,    3.176,   -0.032
   3.183,   -0.008,    3.183,   -0.032
   3.189,   -0.004,    3.189,   -0.032
   3.196,   -0.005,    3.196,   -0.032
   3.203,   -0.006,    3.203,   -0.032
   3.209,   -0.004,    3.209,   -0.032
   3.216,   -0.004,    3.216,   -0.032
   3.223,   -0.005,    3.223,   -0.032
   3.229,   -0.010,    3.229,   -0.032
   3.236,   -0.005,    3.236,   -0.031
   3.243,   -0.002,    3.243,   -0.031
   3.249,   -0.006,    3.249,   -0.031
   3.256,   -0.003,    3.256,   -0.031
   3.263,   -0.006,    3.263,   -0.031
   3.269,   -0.007,    3.269,   -0.031
   3.276,   -0.006,    3.276,   -0.031
   3.282,   -0.008,    3.282,   -0.031
   3.289,   -0.003,    3.289,   -0.031
   3.296,   -0.003,    3.296,   -0.031
   3.302,   -0.007,    3.302,   -0.031
   3.309,   -0.006,    3.309,   -0.030
   3.316,   -0.006,    3.316,   -0.030
   3.322,   -0.006,    3.322,   -0.030
   3.329,   -0.006,    3.329,   -0.030
   3.336,   -0.004,    3.336,   -0.030
   3.342,   -0.006,    3.342,   -0.030
   3.349,   -0.003,    3.349,   -0.030
   3.356,   -0.008,    3.356,   -0.030
   3.362,   -0.006,    3.362,   -0.030
   3.369,   -0.004,    3.369,   -0.030
   3.376,   -0.004,    3.376,   -0.030
   3.382,   -0.004,    3.382,   -0.030
   3.389,   -0.004,    3.389,   -0.029
   3.396,   -0.006,    3.396,   -0.029
   3.402,   -0.008,    3.402,   -0.029
   3.409,   -0.007,    3.409,   -0.029
   3.416,   -0.008,    3.416,   -0.029
   3.422,   -0.002,    3.422,   -0.029
   3.429,   -0.008,    3.429,   -0.029
   3.436,   -0.005,    3.436,   -0.029
   3.442,   -0.002,    3.442,   -0.029
   3.449,   -0.003,    3.449,   -0.029
   3.455,   -0.007,    3.455,   -0.029
   3.462,   -0.007,    3.462,   -0.029
   3.469,   -0.006,    3.469,   -0.029
   3.475,   -0.007,    3.475,   -0.029
   3.482,   -0.003,    3.482,   -0.029
   3.489,   -0.006,    3.489,   -0.028
   3.495,   -0.004,    3.495,   -0.028
   3.502,   -0.007,    3.502,   -0.028
   3.509,   -0.003,    3.509,   -0.028
   3.515,   -0.004,    3.515,   -0.028
   3.522,   -0.004,    3.522,   -0.028
   3.529,   -0.004,    3.529,   -0.028
   3.535,   -0.004,    3.535,   -0.028
   3.542,   -0.008,    3.542,   -0.028
   3.549,   -0.005,    3.549,   -0.028
   3.555,   -0.004,    3.555,   -0.028
   3.562,   -0.004,    3.562,   -0.028
   3.569,   -0.000,    3.569,   -0.027
   3.575,   -0.005,    3.575,   -0.027
   3.582,   -0.007,    3.582,   -0.027
   3.589,   -0.002,    3.589,   -0.027
   3.595,   -0.007,    3.595,   -0.027
   3.602,   -0.003,    3.602,   -0.027
   3.609,   -0.004,    3.609,   -0.027
   3.615,   -0.004,    3.615,   -0.027
   3.622,   -0.006,    3.622,   -0.027
   3.628,   -0.004,    3.628,   -0.027
   3.635,   -0.003,    3.635,   -0.027
   3.642,   -0.002,    3.642,   -0.027
   3.648,    0.000,    3.648,   -0.027
   3.655,   -0.006,    3.655,   -0.026
   3.662,   -0.000,    3.662,   -0.026
   3.668,   -0.008,    3.668,   -0.026
   3.675,   -0.004,    3.675,   -0.026
   3.682,   -0.006,    3.682,   -0.026
   3.688,   -0.000,    3.688,   -0.026
   3.695,    0.000,    3.695,   -0.026
   3.702,   -0.000,    3.702,   -0.026
   3.708,   -0.004,    3.708,   -0.026
   3.715,   -0.002,    3.715,   -0.026
   3.722,   -0.003,    3.722,   -0.026
   3.728,   -0.001,    3.728,   -0.026
   3.735,   -0.003,    3.735,   -0.026
   3.742,    0.001,    3.742,   -0.025
   3.748,   -0.003,    3.748,   -0.025
   3.755,   -0.000,    3.755,   -0.025
   3.762,   -0.001,    3.762,   -0.025
   3.768,    0.003,    3.768,   -0.025
   3.775,    0.003,    3.775,   -0.025
   3.782,   -0.001,    3.782,   -0.025
   3.788,    0.001,    3.788,   -0.025
   3.795,    0.003,    3.795,   -0.025
   3.802,   -0.003,    3.802,   -0.025
   3.808,    0.002,    3.808,   -0.025
   3.815,   -0.004,    3.815,   -0.025
   3.822,   -0.003,    3.822,   -0.024
   3.828,   -0.003,    3.828,   -0.024
   3.835,   -0.007,    3.835,   -0.024
   3.841,   -0.006,    3.841,   -0.024
   3.848,   -0.005,    3.848,   -0.024
   3.855,   -0.006,    3.855,   -0.024
   3.861,   -0.010,    3.861,   -0.024
   3.868,   -0.006,    3.868,   -0.024
   3.875,   -0.011,    3.875,   -0.024
   3.881,   -0.007,    3.881,   -0.024
   3.888,   -0.012,    3.888,   -0.024
   3.895,   -0.006,    3.895,   -0.024
   3.901,   -0.011,    3.901,   -0.024
   3.908,   -0.009,    3.908,   -0.024
   3.915,   -0.009,    3.915,   -0.024
   3.921,   -0.012,    3.921,   -0.023
   3.928,   -0.006,    3.928,   -0.023
   3.935,   -0.008,    3.935,   -0.023
   3.941,   -0.010,    3.941,   -0.023
   3.948,   -0.009,    3.948,   -0.023
   3.955,   -0.008,    3.955,   -0.023
   3.961,   -0.009,    3.961,   -0.023
   3.968,   -0.008,    3.968,   -0.023
   3.975,   -0.010,    3.975,   -0.023
   3.981,   -0.003,    3.981,   -0.023
   3.988,   -0.006,    3.988,   -0.023
   3.995,   -0.006,    3.995,   -0.022
   4.001,   -0.005,    4.001,   -0.022
   4.008,   -0.007,    4.008,   -0.022
   4.015,   -0.005,    4.015,   -0.022
   4.021,   -0.004,    4.021,   -0.022
   4.028,   -0.002,    4.028,   -0.022
   4.035,   -0.008,    4.035,   -0.022
   4.041,   -0.004,    4.041,   -0.022
   4.048,   -0.006,    4.048,   -0.022
   4.054,   -0.001,    4.054,   -0.022
   4.061,   -0.004,    4.061,   -0.022
   4.068,   -0.004,    4.068,   -0.022
   4.074,   -0.004,    4.074,   -0.021
   4.081,   -0.007,    4.081,   -0.021
   4.088,   -0.004,    4.088,   -0.021
   4.095,   -0.001,    4.095,   -0.021
   4.101,   -0.002,    4.101,   -0.021
   4.108,   -0.005,    4.108,   -0.021
   4.114,   -0.006,    4.114,   -0.021
   4.121,   -0.004,    4.121,   -0.021
   4.128,   -0.005,    4.128,   -0.021
   4.134,   -0.001,    4.134,   -0.021
   4.141,   -0.001,    4.141,   -0.021
   4.148,   -0.004,    4.148,   -0.021
   4.154,    0.002,    4.154,   -0.021
   4.161,   -0.003,    4.161,   -0.021
   4.168,   -0.002,    4.168,   -0.021
   4.174,   -0.003,    4.174,   -0.020
   4.181,   -0.000,    4.181,   -0.020
   4.188,   -0.002,    4.188,   -0.020
   4.194,   -0.004,    4.194,   -0.020
   4.201,   -0.003,    4.201,   -0.020
   4.208,   -0.003,    4.208,   -0.020
   4.214,    0.001,    4.214,   -0.020
   4.221,   -0.002,    4.221,   -0.020
   4.228,   -0.006,    4.228,   -0.020
   4.234,   -0.001,    4.234,   -0.020
   4.241,   -0.000,    4.241,   -0.019
   4.248,   -0.001,    4.248,   -0.019
   4.254,   -0.002,    4.254,   -0.019
   4.261,   -0.002,    4.261,   -0.019
   4.268,   -0.002,    4.268,   -0.019
   4.274,    0.002,    4.274,   -0.019
   4.281,    0.001,    4.281,   -0.019
   4.287,    0.003,    4.287,   -0.019
   4.294,    0.005,    4.294,   -0.019
   4.301,    0.005,    4.301,   -0.019
   4.308,    0.005,    4.308,   -0.019
   4.314,    0.007,    4.314,   -0.019
   4.321,    0.003,    4.321,   -0.019
   4.327,    0.008,    4.327,   -0.018
   4.334,    0.012,    4.334,   -0.018
   4.341,    0.008,    4.341,   -0.018
   4.347,    0.011,    4.347,   -0.018
   4.354,    0.013,    4.354,   -0.018
   4.361,    0.011,    4.361,   -0.018
   4.367,    0.010,    4.367,   -0.018
   4.374,    0.018,    4.374,   -0.018
   4.381,    0.009,    4.381,   -0.018
   4.387,    0.015,    4.387,   -0.018
   4.394,    0.015,    4.394,   -0.018
   4.401,    0.015,    4.401,   -0.018
   4.407,    0.014,    4.407,   -0.018
   4.414,    0.010,    4.414,   -0.018
   4.421,    0.005,    4.421,   -0.018
   4.427,    0.003,    4.427,   -0.017
   4.434,   -0.002,    4.434,   -0.017
   4.441,   -0.008,    4.441,   -0.017
   4.447,   -0.008,    4.447,   -0.017
   4.454,   -0.011,    4.454,   -0.017
   4.460,   -0.018,    4.460,   -0.017
   4.467,   -0.015,    4.467,   -0.016
   4.474,   -0.019,    4.474,   -0.018
   4.481,   -0.016,    4.481,   -0.017
   4.487,   -0.015,    4.487,   -0.016
   4.494,   -0.016,    4.494,   -0.016
   4.500,   -0.013,    4.500,   -0.015
   4.507,   -0.011,    4.507,   -0.014
   4.514,   -0.010,    4.514,   -0.014
   4.520,   -0.011,    4.520,   -0.015
   4.527,   -0.016,    4.527,   -0.016
   4.534,   -0.009,    4.534,   -0.014
   4.540,   -0.013,    4.540,   -0.014
   4.547,   -0.010,    4.547,   -0.015
   4.554,   -0.015,    4.554,   -0.016
   4.560,   -0.013,    4.560,   -0.016
   4.567,   -0.025,    4.567,   -0.020
   4.574,   -0.023,    4.574,   -0.019
   4.580,   -0.021,    4.580,   -0.018
   4.587,   -0.024,    4.587,   -0.018
   4.594,   -0.014,    4.594,   -0.016
   4.600,   -0.011,    4.600,   -0.015
   4.607,   -0.012,    4.607,   -0.015
   4.614,   -0.007,    4.614,   -0.013
   4.620,   -0.010,    4.620,   -0.015
   4.627,   -0.010,    4.627,   -0.014
   4.634,   -0.012,    4.634,   -0.015
   4.640,   -0.022,    4.640,   -0.019
   4.647,   -0.018,    4.647,   -0.018
   4.654,   -0.023,    4.654,   -0.019
   4.660,   -0.013,    4.660,   -0.016
   4.667,   -0.018,    4.667,   -0.017
   4.673,   -0.011,    4.673,   -0.014
   4.680,   -0.016,    4.680,   -0.017
   4.687,   -0.009,    4.687,   -0.014
   4.694,   -0.015,    4.694,   -0.015
   4.700,   -0.011,    4.700,   -0.014
   4.707,   -0.015,    4.707,   -0.015
   4.713,   -0.009,    4.713,   -0.014
   4.720,   -0.010,    4.720,   -0.015
   4.727,   -0.013,    4.727,   -0.014
   4.733,   -0.017,    4.733,   -0.017
   4.740,   -0.015,    4.740,   -0.016
   4.747,   -0.021,    4.747,   -0.018
   4.753,   -0.024,    4.753,   -0.019
   4.760,   -0.022,    4.760,   -0.019
   4.767,   -0.026,    4.767,   -0.020
   4.773,   -0.016,    4.773,   -0.017
   4.780,   -0.022,    4.780,   -0.019
   4.787,   -0.015,    4.787,   -0.016
   4.793,   -0.019,    4.793,   -0.018
   4.800,   -0.009,    4.800,   -0.014
   4.807,   -0.013,    4.807,   -0.015
   4.813,   -0.016,    4.813,   -0.017
   4.820,   -0.015,    4.820,   -0.016
   4.827,   -0.006,    4.827,   -0.012
   4.833,   -0.010,    4.833,   -0.013
   4.840,   -0.004,    4.840,   -0.013
   4.847,   -0.011,    4.847,   -0.014
   4.853,   -0.011,    4.853,   -0.015
   4.860,   -0.019,    4.860,   -0.017
   4.867,   -0.016,    4.867,   -0.017
   4.873,   -0.021,    4.873,   -0.019
   4.880,   -0.018,    4.880,   -0.018
   4.886,   -0.022,    4.886,   -0.018
   4.893,   -0.013,    4.893,   -0.015
   4.900,   -0.017,    4.900,   -0.017
   4.907,   -0.017,    4.907,   -0.016
   4.913,   -0.019,    4.913,   -0.018
   4.920,   -0.016,    4.920,   -0.016
   4.926,   -0.013,    4.926,   -0.015
   4.933,   -0.016,    4.933,   -0.017
   4.940,   -0.013,    4.940,   -0.015
   4.946,   -0.012,    4.946,   -0.015
   4.953,   -0.007,    4.953,   -0.012
   4.960,   -0.013,    4.960,   -0.016
   4.966,   -0.010,    4.966,   -0.015
   4.973,   -0.018,    4.973,   -0.017
   4.980,   -0.018,    4.980,   -0.019
   4.986,   -0.021,    4.986,   -0.018
   4.993,   -0.019,    4.993,   -0.017
   5.000,   -0.018,    5.000,   -0.017
   5.006,   -0.011,    5.006,   -0.014
   5.013,   -0.012,    5.013,   -0.015
   5.020,   -0.007,    5.020,   -0.013
   5.026,   -0.009,    5.026,   -0.013
   5.033,   -0.008,    5.033,   -0.013
   5.040,   -0.011,    5.040,   -0.015
   5.046,   -0.023,    5.046,   -0.019
   5.053,   -0.018,    5.053,   -0.017
   5.060,   -0.018,    5.060,   -0.017
   5.066,   -0.021,    5.066,   -0.018
   5.073,   -0.020,    5.073,   -0.017
   5.080,   -0.014,    5.080,   -0.016
   5.086,   -0.014,    5.086,   -0.015
   5.093,   -0.012,    5.093,   -0.014
   5.099,   -0.016,    5.099,   -0.017
   5.106,   -0.012,    5.106,   -0.015
   5.113,   -0.024,    5.113,   -0.019
   5.120,   -0.016,    5.120,   -0.017
   5.126,   -0.018,    5.126,   -0.017
   5.133,   -0.015,    5.133,   -0.015
   5.139,   -0.011,    5.139,   -0.015
   5.146,   -0.009,    5.146,   -0.014
   5.153,   -0.012,    5.153,   -0.014
   5.159,   -0.010,    5.159,   -0.015
   5.166,   -0.023,    5.166,   -0.019
   5.173,   -0.014,    5.173,   -0.016
   5.179,   -0.025,    5.179,   -0.020
   5.186,   -0.018,    5.186,   -0.017
   5.193,   -0.019,    5.193,   -0.018
   5.199,   -0.013,    5.199,   -0.017
   5.206,   -0.017,    5.206,   -0.016
   5.213,   -0.010,    5.213,   -0.013
   5.219,   -0.011,    5.219,   -0.015
   5.226,   -0.023,    5.226,   -0.019
   5.233,   -0.015,    5.233,   -0.016
   5.239,   -0.012,    5.239,   -0.015
   5.246,   -0.012,    5.246,   -0.015
   5.253,   -0.011,    5.253,   -0.014
   5.259,   -0.005,    5.259,   -0.012
   5.266,   -0.013,    5.266,   -0.015
   5.273,   -0.010,    5.273,   -0.015
   5.279,   -0.005,    5.279,   -0.012
   5.286,   -0.017,    5.286,   -0.016
   5.293,   -0.024,    5.293,   -0.019
   5.299,   -0.019,    5.299,   -0.018
   5.306,   -0.017,    5.306,   -0.016
   5.313,   -0.015,    5.313,   -0.015
   5.319,   -0.014,    5.319,   -0.016
   5.326,   -0.011,    5.326,   -0.015
   5.332,   -0.009,    5.332,   -0.013
   5.339,   -0.007,    5.339,   -0.013
   5.346,   -0.015,    5.346,   -0.016
   5.352,   -0.016,    5.352,   -0.018
   5.359,   -0.022,    5.359,   -0.019
   5.366,   -0.020,    5.366,   -0.018
   5.372,   -0.019,    5.372,   -0.016
   5.379,   -0.013,    5.379,   -0.016
   5.386,   -0.015,    5.386,   -0.016
   5.392,   -0.014,    5.392,   -0.015
   5.399,   -0.015,    5.399,   -0.016
   5.406,   -0.018,    5.406,   -0.017
   5.412,   -0.018,    5.412,   -0.017
   5.419,   -0.020,    5.419,   -0.019
   5.426,   -0.018,    5.426,   -0.017
   5.432,   -0.022,    5.432,   -0.018
   5.439,   -0.010,    5.439,   -0.014
   5.446,   -0.014,    5.446,   -0.015
   5.452,   -0.016,    5.452,   -0.016
   5.459,   -0.014,    5.459,   -0.016
   5.466,   -0.011,    5.466,   -0.015
   5.472,   -0.022,    5.472,   -0.018
   5.479,   -0.004,    5.479,   -0.013
   5.486,   -0.013,    5.486,   -0.015
   5.492,   -0.008,    5.492,   -0.013
   5.499,   -0.008,    5.499,   -0.013
   5.505,   -0.006,    5.505,   -0.013
   5.512,   -0.011,    5.512,   -0.015
   5.519,   -0.009,    5.519,   -0.014
   5.526,   -0.020,    5.526,   -0.018
   5.532,   -0.021,    5.532,   -0.018
   5.539,   -0.021,    5.539,   -0.019
   5.545,   -0.019,    5.545,   -0.017
   5.552,   -0.014,    5.552,   -0.016
   5.559,   -0.012,    5.559,   -0.015
   5.565,   -0.012,    5.565,   -0.015
   5.572,   -0.012,    5.572,   -0.015
   5.579,   -0.009,    5.579,   -0.014
   5.585,   -0.014,    5.585,   -0.015
   5.592,   -0.011,    5.592,   -0.015
   5.599,   -0.022,    5.599,   -0.018
   5.605,   -0.003,    5.605,   -0.012
   5.612,   -0.013,    5.612,   -0.015
   5.619,   -0.005,    5.619,   -0.012
   5.625,   -0.012,    5.625,   -0.016
   5.632,   -0.006,    5.632,   -0.012
   5.639,   -0.015,    5.639,   -0.016
   5.645,   -0.015,    5.645,   -0.015
   5.652,   -0.019,    5.652,   -0.018
   5.659,   -0.014,    5.659,   -0.017
   5.665,   -0.023,    5.665,   -0.019
   5.672,   -0.019,    5.672,   -0.018
   5.679,   -0.017,    5.679,   -0.016
   5.685,   -0.013,    5.685,   -0.016
   5.692,   -0.018,    5.692,   -0.017
   5.699,   -0.015,    5.699,   -0.017
   5.705,   -0.015,    5.705,   -0.017
   5.712,   -0.021,    5.712,   -0.017
   5.718,   -0.014,    5.718,   -0.015
   5.725,   -0.017,    5.725,   -0.017
   5.732,   -0.011,    5.732,   -0.015
   5.739,   -0.012,    5.739,   -0.015
   5.745,   -0.011,    5.745,   -0.015
   5.752,   -0.017,    5.752,   -0.017
   5.758,   -0.015,    5.758,   -0.017
   5.765,   -0.018,    5.765,   -0.017
   5.772,   -0.021,    5.772,   -0.018
   5.778,   -0.019,    5.778,   -0.018
   5.785,   -0.019,    5.785,   -0.018
   5.792,   -0.011,    5.792,   -0.015
