t1      ,ch1     ,t2      ,ch2     
  -1.601,    0.017,   -1.601,    0.200
  -1.598,    0.015,   -1.598,    0.201
  -1.595,    0.017,   -1.595,    0.201
  -1.593,    0.017,   -1.593,    0.201
  -1.590,    0.016,   -1.590,    0.201
  -1.588,    0.017,   -1.588,    0.201
  -1.585,    0.017,   -1.585,    0.201
  -1.583,    0.017,   -1.583,    0.201
  -1.580,    0.019,   -1.580,    0.202
  -1.577,    0.015,   -1.577,    0.202
  -1.575,    0.018,   -1.575,    0.202
  -1.572,    0.018,   -1.572,    0.202
  -1.570,    0.017,   -1.570,    0.202
  -1.567,    0.018,   -1.567,    0.202
  -1.565,    0.017,   -1.565,    0.202
  -1.562,    0.016,   -1.562,    0.202
  -1.560,    0.015,   -1.560,    0.203
  -1.557,    0.018,   -1.557,    0.202
  -1.554,    0.016,   -1.554,    0.203
  -1.552,    0.016,   -1.552,    0.203
  -1.549,    0.017,   -1.549,    0.202
  -1.547,    0.017,   -1.547,    0.203
  -1.544,    0.016,   -1.544,    0.203
  -1.542,    0.015,   -1.542,    0.203
  -1.539,    0.013,   -1.539,    0.203
  -1.536,    0.019,   -1.536,    0.203
  -1.534,    0.016,   -1.534,    0.203
  -1.531,    0.018,   -1.531,    0.203
  -1.529,    0.015,   -1.529,    0.203
  -1.526,    0.015,   -1.526,    0.203
  -1.524,    0.019,   -1.524,    0.204
  -1.521,    0.013,   -1.521,    0.204
  -1.519,    0.017,   -1.519,    0.204
  -1.516,    0.014,   -1.516,    0.204
  -1.514,    0.015,   -1.514,    0.204
  -1.511,    0.017,   -1.511,    0.204
  -1.508,    0.018,   -1.508,    0.204
  -1.506,    0.020,   -1.506,    0.205
  -1.503,    0.017,   -1.503,    0.205
  -1.501,    0.015,   -1.501,    0.205
  -1.498,    0.018,   -1.498,    0.205
  -1.496,    0.016,   -1.496,    0.205
  -1.493,    0.016,   -1.493,    0.205
  -1.490,    0.018,   -1.490,    0.205
  -1.488,    0.021,   -1.488,    0.205
  -1.485,    0.017,   -1.485,    0.205
  -1.483,    0.015,   -1.483,    0.206
  -1.480,    0.019,   -1.480,    0.206
  -1.478,    0.018,   -1.478,    0.206
  -1.475,    0.018,   -1.475,    0.206
  -1.472,    0.016,   -1.472,    0.206
  -1.470,    0.021,   -1.470,    0.206
  -1.467,    0.018,   -1.467,    0.206
  -1.465,    0.019,   -1.465,    0.206
  -1.462,    0.020,   -1.462,    0.206
  -1.460,    0.018,   -1.460,    0.207
  -1.457,    0.020,   -1.457,    0.207
  -1.455,    0.018,   -1.455,    0.207
  -1.452,    0.017,   -1.452,    0.207
  -1.450,    0.020,   -1.450,    0.207
  -1.447,    0.017,   -1.447,    0.207
  -1.444,    0.020,   -1.444,    0.208
  -1.442,    0.020,   -1.442,    0.207
  -1.439,    0.021,   -1.439,    0.208
  -1.437,    0.020,   -1.437,    0.207
  -1.434,    0.020,   -1.434,    0.207
  -1.432,    0.020,   -1.432,    0.208
  -1.429,    0.019,   -1.429,    0.208
  -1.426,    0.021,   -1.426,    0.207
  -1.424,    0.021,   -1.424,    0.208
  -1.421,    0.019,   -1.421,    0.208
  -1.419,    0.023,   -1.419,    0.208
  -1.416,    0.020,   -1.416,    0.208
  -1.414,    0.021,   -1.414,    0.209
  -1.411,    0.021,   -1.411,    0.209
  -1.409,    0.022,   -1.409,    0.209
  -1.406,    0.021,   -1.406,    0.209
  -1.403,    0.022,   -1.403,    0.209
  -1.401,    0.023,   -1.401,    0.209
  -1.398,    0.021,   -1.398,    0.209
  -1.396,    0.022,   -1.396,    0.209
  -1.393,    0.024,   -1.393,    0.209
  -1.391,    0.022,   -1.391,    0.210
  -1.388,    0.024,   -1.388,    0.210
  -1.385,    0.022,   -1.385,    0.210
  -1.383,    0.021,   -1.383,    0.210
  -1.380,    0.024,   -1.380,    0.210
  -1.378,    0.025,   -1.378,    0.210
  -1.375,    0.025,   -1.375,    0.210
  -1.373,    0.028,   -1.373,    0.210
  -1.370,    0.024,   -1.370,    0.210
  -1.368,    0.025,   -1.368,    0.211
  -1.365,    0.027,   -1.365,    0.210
  -1.362,    0.025,   -1.362,    0.210
  -1.360,    0.025,   -1.360,    0.211
  -1.357,    0.028,   -1.357,    0.211
  -1.355,    0.026,   -1.355,    0.211
  -1.352,    0.026,   -1.352,    0.211
  -1.350,    0.026,   -1.350,    0.211
  -1.347,    0.028,   -1.347,    0.211
  -1.345,    0.025,   -1.345,    0.211
  -1.342,    0.031,   -1.342,    0.211
  -1.339,    0.028,   -1.339,    0.211
  -1.337,    0.031,   -1.337,    0.211
  -1.334,    0.033,   -1.334,    0.211
  -1.332,    0.032,   -1.332,    0.212
  -1.329,    0.031,   -1.329,    0.211
  -1.327,    0.036,   -1.327,    0.211
  -1.324,    0.035,   -1.324,    0.212
  -1.321,    0.034,   -1.321,    0.211
  -1.319,    0.042,   -1.319,    0.211
  -1.316,    0.039,   -1.316,    0.212
  -1.314,    0.050,   -1.314,    0.211
  -1.311,    0.041,   -1.311,    0.212
  -1.309,    0.041,   -1.309,    0.212
  -1.306,    0.041,   -1.306,    0.212
  -1.304,    0.050,   -1.304,    0.211
  -1.301,    0.051,   -1.301,    0.212
  -1.298,    0.041,   -1.298,    0.213
  -1.296,    0.049,   -1.296,    0.212
  -1.293,    0.048,   -1.293,    0.212
  -1.291,    0.051,   -1.291,    0.213
  -1.288,    0.056,   -1.288,    0.211
  -1.286,    0.061,   -1.286,    0.213
  -1.283,    0.061,   -1.283,    0.212
  -1.280,    0.060,   -1.280,    0.211
  -1.278,    0.068,   -1.278,    0.212
  -1.275,    0.071,   -1.275,    0.212
  -1.273,    0.071,   -1.273,    0.211
  -1.270,    0.079,   -1.270,    0.211
  -1.268,    0.080,   -1.268,    0.211
  -1.265,    0.073,   -1.265,    0.210
  -1.263,    0.089,   -1.263,    0.210
  -1.260,    0.087,   -1.260,    0.210
  -1.258,    0.081,   -1.258,    0.210
  -1.255,    0.092,   -1.255,    0.209
  -1.252,    0.094,   -1.252,    0.210
  -1.250,    0.081,   -1.250,    0.209
  -1.247,    0.097,   -1.247,    0.209
  -1.245,    0.101,   -1.245,    0.209
  -1.242,    0.084,   -1.242,    0.209
  -1.240,    0.097,   -1.240,    0.209
  -1.237,    0.102,   -1.237,    0.209
  -1.234,    0.078,   -1.234,    0.208
  -1.232,    0.102,   -1.232,    0.208
  -1.229,    0.060,   -1.229,    0.209
  -1.227,    0.078,   -1.227,    0.207
  -1.224,    0.079,   -1.224,    0.207
  -1.222,    0.061,   -1.222,    0.208
  -1.219,    0.041,   -1.219,    0.208
  -1.216,    0.031,   -1.216,    0.207
  -1.214,    0.028,   -1.214,    0.208
  -1.211,    0.028,   -1.211,    0.207
  -1.209,    0.015,   -1.209,    0.208
  -1.206,    0.011,   -1.206,    0.209
  -1.204,    0.005,   -1.204,    0.209
  -1.201,   -0.004,   -1.201,    0.208
  -1.199,   -0.005,   -1.199,    0.209
  -1.196,   -0.016,   -1.196,    0.210
  -1.194,   -0.029,   -1.194,    0.209
  -1.191,   -0.028,   -1.191,    0.210
  -1.188,   -0.041,   -1.188,    0.211
  -1.186,   -0.052,   -1.186,    0.211
  -1.183,   -0.038,   -1.183,    0.212
  -1.181,   -0.027,   -1.181,    0.212
  -1.178,   -0.064,   -1.178,    0.214
  -1.176,   -0.045,   -1.176,    0.214
  -1.173,   -0.052,   -1.173,    0.214
  -1.170,   -0.022,   -1.170,    0.214
  -1.168,   -0.026,   -1.168,    0.214
  -1.165,   -0.043,   -1.165,    0.215
  -1.163,   -0.046,   -1.163,    0.216
  -1.160,   -0.036,   -1.160,    0.214
  -1.158,   -0.044,   -1.158,    0.216
  -1.155,   -0.044,   -1.155,    0.216
  -1.153,   -0.031,   -1.153,    0.215
  -1.150,   -0.035,   -1.150,    0.216
  -1.147,   -0.035,   -1.147,    0.216
  -1.145,   -0.034,   -1.145,    0.216
  -1.142,   -0.029,   -1.142,    0.217
  -1.140,   -0.024,   -1.140,    0.217
  -1.137,   -0.015,   -1.137,    0.217
  -1.135,   -0.018,   -1.135,    0.218
  -1.132,   -0.014,   -1.132,    0.217
  -1.129,   -0.005,   -1.129,    0.217
  -1.127,   -0.003,   -1.127,    0.218
  -1.124,    0.000,   -1.124,    0.218
  -1.122,    0.003,   -1.122,    0.218
  -1.119,    0.013,   -1.119,    0.219
  -1.117,    0.018,   -1.117,    0.218
  -1.114,    0.016,   -1.114,    0.218
  -1.112,    0.022,   -1.112,    0.218
  -1.109,    0.025,   -1.109,    0.219
  -1.106,    0.025,   -1.106,    0.219
  -1.104,    0.032,   -1.104,    0.219
  -1.101,    0.030,   -1.101,    0.219
  -1.099,    0.031,   -1.099,    0.220
  -1.096,    0.033,   -1.096,    0.220
  -1.094,    0.035,   -1.094,    0.220
  -1.091,    0.032,   -1.091,    0.220
  -1.089,    0.036,   -1.089,    0.220
  -1.086,    0.036,   -1.086,    0.220
  -1.083,    0.034,   -1.083,    0.220
  -1.081,    0.041,   -1.081,    0.220
  -1.078,    0.039,   -1.078,    0.221
  -1.076,    0.040,   -1.076,    0.220
  -1.073,    0.044,   -1.073,    0.221
  -1.071,    0.042,   -1.071,    0.221
  -1.068,    0.044,   -1.068,    0.222
  -1.065,    0.044,   -1.065,    0.222
  -1.063,    0.042,   -1.063,    0.222
  -1.060,    0.043,   -1.060,    0.222
  -1.058,    0.043,   -1.058,    0.223
  -1.055,    0.042,   -1.055,    0.223
  -1.053,    0.038,   -1.053,    0.223
  -1.050,    0.042,   -1.050,    0.223
  -1.048,    0.043,   -1.048,    0.223
  -1.045,    0.042,   -1.045,    0.223
  -1.042,    0.040,   -1.042,    0.223
  -1.040,    0.039,   -1.040,    0.223
  -1.037,    0.040,   -1.037,    0.223
  -1.035,    0.039,   -1.035,    0.224
  -1.032,    0.044,   -1.032,    0.224
  -1.030,    0.042,   -1.030,    0.225
  -1.027,    0.048,   -1.027,    0.224
  -1.024,    0.046,   -1.024,    0.224
  -1.022,    0.046,   -1.022,    0.224
  -1.019,    0.046,   -1.019,    0.224
  -1.017,    0.054,   -1.017,    0.223
  -1.014,    0.046,   -1.014,    0.224
  -1.012,    0.054,   -1.012,    0.224
  -1.009,    0.061,   -1.009,    0.224
  -1.007,    0.051,   -1.007,    0.225
  -1.004,    0.052,   -1.004,    0.225
  -1.002,    0.059,   -1.002,    0.224
  -0.999,    0.050,   -0.999,    0.225
  -0.996,    0.055,   -0.996,    0.225
  -0.994,    0.070,   -0.994,    0.224
  -0.991,    0.058,   -0.991,    0.225
  -0.989,    0.057,   -0.989,    0.225
  -0.986,    0.078,   -0.986,    0.225
  -0.984,    0.066,   -0.984,    0.225
  -0.981,    0.071,   -0.981,    0.225
  -0.978,    0.088,   -0.978,    0.224
  -0.976,    0.106,   -0.976,    0.224
  -0.973,    0.082,   -0.973,    0.225
  -0.971,    0.100,   -0.971,    0.223
  -0.968,    0.099,   -0.968,    0.225
  -0.966,    0.107,   -0.966,    0.224
  -0.963,    0.130,   -0.963,    0.222
  -0.961,    0.120,   -0.961,    0.224
  -0.958,    0.123,   -0.958,    0.224
  -0.955,    0.135,   -0.955,    0.222
  -0.953,    0.135,   -0.953,    0.224
  -0.950,    0.135,   -0.950,    0.223
  -0.948,    0.151,   -0.948,    0.222
  -0.945,    0.155,   -0.945,    0.223
  -0.943,    0.161,   -0.943,    0.222
  -0.940,    0.191,   -0.940,    0.219
  -0.938,    0.168,   -0.938,    0.223
  -0.935,    0.181,   -0.935,    0.221
  -0.932,    0.164,   -0.932,    0.217
  -0.930,    0.211,   -0.930,    0.221
  -0.927,    0.209,   -0.927,    0.216
  -0.925,    0.240,   -0.925,    0.217
  -0.922,    0.256,   -0.922,    0.217
  -0.920,    0.253,   -0.920,    0.214
  -0.917,    0.253,   -0.917,    0.212
  -0.914,    0.289,   -0.914,    0.211
  -0.912,    0.249,   -0.912,    0.210
  -0.909,    0.223,   -0.909,    0.209
  -0.907,    0.276,   -0.907,    0.208
  -0.904,    0.213,   -0.904,    0.209
  -0.902,    0.220,   -0.902,    0.206
  -0.899,    0.227,   -0.899,    0.205
  -0.896,    0.192,   -0.896,    0.206
  -0.894,    0.188,   -0.894,    0.204
  -0.891,    0.115,   -0.891,    0.206
  -0.889,    0.180,   -0.889,    0.204
  -0.886,    0.163,   -0.886,    0.202
  -0.884,    0.082,   -0.884,    0.204
  -0.881,    0.091,   -0.881,    0.203
  -0.879,    0.067,   -0.879,    0.201
  -0.876,    0.014,   -0.876,    0.203
  -0.874,    0.004,   -0.874,    0.206
  -0.871,   -0.034,   -0.871,    0.204
  -0.868,   -0.072,   -0.868,    0.204
  -0.866,   -0.061,   -0.866,    0.206
  -0.863,   -0.110,   -0.863,    0.206
  -0.861,   -0.146,   -0.861,    0.206
  -0.858,   -0.110,   -0.858,    0.212
  -0.856,   -0.119,   -0.856,    0.208
  -0.853,   -0.175,   -0.853,    0.209
  -0.850,   -0.149,   -0.850,    0.212
  -0.848,   -0.178,   -0.848,    0.211
  -0.845,   -0.216,   -0.845,    0.211
  -0.843,   -0.133,   -0.843,    0.213
  -0.840,   -0.218,   -0.840,    0.213
  -0.838,   -0.230,   -0.838,    0.215
  -0.835,   -0.161,   -0.835,    0.215
  -0.833,   -0.205,   -0.833,    0.217
  -0.830,   -0.217,   -0.830,    0.218
  -0.827,   -0.165,   -0.827,    0.218
  -0.825,   -0.192,   -0.825,    0.219
  -0.822,   -0.181,   -0.822,    0.220
  -0.820,   -0.099,   -0.820,    0.220
  -0.817,   -0.138,   -0.817,    0.222
  -0.815,   -0.110,   -0.815,    0.223
  -0.812,   -0.096,   -0.812,    0.223
  -0.809,   -0.080,   -0.809,    0.224
  -0.807,   -0.066,   -0.807,    0.225
  -0.804,   -0.057,   -0.804,    0.225
  -0.802,   -0.043,   -0.802,    0.227
  -0.799,   -0.040,   -0.799,    0.227
  -0.797,   -0.068,   -0.797,    0.225
  -0.794,   -0.032,   -0.794,    0.228
  -0.792,   -0.032,   -0.792,    0.228
  -0.789,   -0.030,   -0.789,    0.228
  -0.786,   -0.014,   -0.786,    0.230
  -0.784,   -0.030,   -0.784,    0.229
  -0.781,   -0.008,   -0.781,    0.231
  -0.779,    0.002,   -0.779,    0.232
  -0.776,    0.004,   -0.776,    0.231
  -0.774,   -0.003,   -0.774,    0.232
  -0.771,    0.015,   -0.771,    0.233
  -0.768,    0.014,   -0.768,    0.233
  -0.766,    0.010,   -0.766,    0.233
  -0.763,    0.020,   -0.763,    0.235
  -0.761,    0.000,   -0.761,    0.232
  -0.758,    0.017,   -0.758,    0.235
  -0.756,    0.019,   -0.756,    0.235
  -0.753,    0.014,   -0.753,    0.235
  -0.751,    0.015,   -0.751,    0.236
  -0.748,    0.017,   -0.748,    0.236
  -0.746,    0.013,   -0.746,    0.236
  -0.743,    0.018,   -0.743,    0.236
  -0.740,    0.001,   -0.740,    0.234
  -0.738,    0.017,   -0.738,    0.236
  -0.735,    0.017,   -0.735,    0.237
  -0.733,    0.019,   -0.733,    0.237
  -0.730,    0.003,   -0.730,    0.236
  -0.728,    0.016,   -0.728,    0.237
  -0.725,    0.013,   -0.725,    0.237
  -0.722,    0.013,   -0.722,    0.237
  -0.720,    0.021,   -0.720,    0.238
  -0.717,    0.017,   -0.717,    0.237
  -0.715,    0.016,   -0.715,    0.238
  -0.712,    0.017,   -0.712,    0.238
  -0.710,    0.017,   -0.710,    0.238
  -0.707,    0.011,   -0.707,    0.238
  -0.705,    0.014,   -0.705,    0.238
  -0.702,    0.015,   -0.702,    0.238
  -0.699,    0.014,   -0.699,    0.238
  -0.697,    0.016,   -0.697,    0.239
  -0.694,    0.014,   -0.694,    0.239
  -0.692,    0.014,   -0.692,    0.239
  -0.689,    0.013,   -0.689,    0.240
  -0.687,    0.017,   -0.687,    0.239
  -0.684,    0.015,   -0.684,    0.240
  -0.681,    0.015,   -0.681,    0.240
  -0.679,    0.018,   -0.679,    0.240
  -0.676,    0.018,   -0.676,    0.239
  -0.674,    0.015,   -0.674,    0.240
  -0.671,    0.018,   -0.671,    0.240
  -0.669,    0.017,   -0.669,    0.240
  -0.666,    0.023,   -0.666,    0.240
  -0.664,    0.021,   -0.664,    0.240
  -0.661,    0.020,   -0.661,    0.240
  -0.658,    0.020,   -0.658,    0.240
  -0.656,    0.019,   -0.656,    0.240
  -0.653,    0.028,   -0.653,    0.240
  -0.651,    0.023,   -0.651,    0.241
  -0.648,    0.024,   -0.648,    0.241
  -0.646,    0.027,   -0.646,    0.241
  -0.643,    0.026,   -0.643,    0.241
  -0.640,    0.023,   -0.640,    0.241
  -0.638,    0.026,   -0.638,    0.241
  -0.635,    0.025,   -0.635,    0.241
  -0.633,    0.026,   -0.633,    0.241
  -0.630,    0.035,   -0.630,    0.240
  -0.628,    0.026,   -0.628,    0.242
  -0.625,    0.031,   -0.625,    0.241
  -0.623,    0.036,   -0.623,    0.242
  -0.620,    0.028,   -0.620,    0.242
  -0.618,    0.037,   -0.618,    0.240
  -0.615,    0.037,   -0.615,    0.242
  -0.612,    0.033,   -0.612,    0.242
  -0.610,    0.048,   -0.610,    0.241
  -0.607,    0.058,   -0.607,    0.241
  -0.605,    0.044,   -0.605,    0.241
  -0.602,    0.056,   -0.602,    0.240
  -0.600,    0.063,   -0.600,    0.240
  -0.597,    0.074,   -0.597,    0.231
  -0.594,    0.065,   -0.594,    0.239
  -0.592,    0.072,   -0.592,    0.240
  -0.589,    0.062,   -0.589,    0.241
  -0.587,    0.074,   -0.587,    0.238
  -0.584,    0.088,   -0.584,    0.239
  -0.582,    0.073,   -0.582,    0.241
  -0.579,    0.086,   -0.579,    0.238
  -0.577,    0.099,   -0.577,    0.240
  -0.574,    0.102,   -0.574,    0.240
  -0.571,    0.124,   -0.571,    0.236
  -0.569,    0.133,   -0.569,    0.237
  -0.566,    0.130,   -0.566,    0.237
  -0.564,    0.136,   -0.564,    0.233
  -0.561,    0.158,   -0.561,    0.235
  -0.559,    0.173,   -0.559,    0.234
  -0.556,    0.156,   -0.556,    0.230
  -0.553,    0.191,   -0.553,    0.231
  -0.551,    0.207,   -0.551,    0.230
  -0.548,    0.143,   -0.548,    0.223
  -0.546,    0.219,   -0.546,    0.226
  -0.543,    0.224,   -0.543,    0.225
  -0.541,    0.211,   -0.541,    0.222
  -0.538,    0.227,   -0.538,    0.221
  -0.536,    0.248,   -0.536,    0.221
  -0.533,    0.187,   -0.533,    0.220
  -0.530,    0.239,   -0.530,    0.218
  -0.528,    0.259,   -0.528,    0.217
  -0.525,    0.136,   -0.525,    0.218
  -0.523,    0.245,   -0.523,    0.215
  -0.520,    0.255,   -0.520,    0.214
  -0.518,    0.157,   -0.518,    0.214
  -0.515,    0.216,   -0.515,    0.211
  -0.512,    0.219,   -0.512,    0.209
  -0.510,    0.113,   -0.510,    0.211
  -0.507,    0.183,   -0.507,    0.208
  -0.505,    0.142,   -0.505,    0.208
  -0.502,   -0.027,   -0.502,    0.215
  -0.500,    0.037,   -0.500,    0.207
  -0.497,    0.011,   -0.497,    0.208
  -0.495,   -0.046,   -0.495,    0.210
  -0.492,   -0.103,   -0.492,    0.209
  -0.489,   -0.116,   -0.489,    0.210
  -0.487,   -0.159,   -0.487,    0.212
  -0.484,   -0.180,   -0.484,    0.211
  -0.482,   -0.230,   -0.482,    0.213
  -0.479,   -0.177,   -0.479,    0.216
  -0.477,   -0.295,   -0.477,    0.213
  -0.474,   -0.333,   -0.474,    0.216
  -0.472,   -0.308,   -0.472,    0.216
  -0.469,   -0.429,   -0.469,    0.218
  -0.466,   -0.436,   -0.466,    0.219
  -0.464,   -0.473,   -0.464,    0.221
  -0.461,   -0.556,   -0.461,    0.224
  -0.459,   -0.513,   -0.459,    0.224
  -0.456,   -0.496,   -0.456,    0.225
  -0.454,   -0.377,   -0.454,    0.228
  -0.451,   -0.523,   -0.451,    0.228
  -0.449,   -0.492,   -0.449,    0.229
  -0.446,   -0.542,   -0.446,    0.231
  -0.443,   -0.288,   -0.443,    0.224
  -0.441,   -0.398,   -0.441,    0.229
  -0.438,   -0.457,   -0.438,    0.232
  -0.436,   -0.383,   -0.436,    0.230
  -0.433,   -0.358,   -0.433,    0.231
  -0.431,   -0.362,   -0.431,    0.233
  -0.428,   -0.320,   -0.428,    0.231
  -0.425,   -0.310,   -0.425,    0.233
  -0.423,   -0.302,   -0.423,    0.234
  -0.420,   -0.259,   -0.420,    0.232
  -0.418,   -0.258,   -0.418,    0.233
  -0.415,   -0.226,   -0.415,    0.235
  -0.413,   -0.159,   -0.413,    0.233
  -0.410,   -0.171,   -0.410,    0.235
  -0.408,   -0.104,   -0.408,    0.236
  -0.405,   -0.117,   -0.405,    0.233
  -0.402,   -0.067,   -0.402,    0.236
  -0.400,   -0.016,   -0.400,    0.236
  -0.397,   -0.050,   -0.397,    0.235
  -0.395,   -0.070,   -0.395,    0.236
  -0.392,    0.032,   -0.392,    0.237
  -0.390,   -0.010,   -0.390,    0.236
  -0.387,    0.015,   -0.387,    0.237
  -0.385,   -0.006,   -0.385,    0.238
  -0.382,   -0.049,   -0.382,    0.237
  -0.379,    0.022,   -0.379,    0.238
  -0.377,    0.020,   -0.377,    0.239
  -0.374,    0.005,   -0.374,    0.238
  -0.372,    0.032,   -0.372,    0.240
  -0.369,    0.009,   -0.369,    0.240
  -0.367,    0.005,   -0.367,    0.240
  -0.364,    0.047,   -0.364,    0.240
  -0.361,    0.049,   -0.361,    0.241
  -0.359,    0.026,   -0.359,    0.240
  -0.356,    0.057,   -0.356,    0.242
  -0.354,    0.065,   -0.354,    0.243
  -0.351,    0.035,   -0.351,    0.243
  -0.349,    0.075,   -0.349,    0.245
  -0.346,    0.070,   -0.346,    0.245
  -0.344,    0.063,   -0.344,    0.244
  -0.341,    0.092,   -0.341,    0.245
  -0.338,    0.090,   -0.338,    0.246
  -0.336,    0.083,   -0.336,    0.245
  -0.333,    0.102,   -0.333,    0.247
  -0.331,    0.100,   -0.331,    0.245
  -0.328,    0.074,   -0.328,    0.245
  -0.326,    0.117,   -0.326,    0.246
  -0.323,    0.098,   -0.323,    0.244
  -0.321,    0.045,   -0.321,    0.243
  -0.318,    0.096,   -0.318,    0.245
  -0.315,    0.066,   -0.315,    0.244
  -0.313,    0.040,   -0.313,    0.244
  -0.310,    0.041,   -0.310,    0.244
  -0.308,    0.011,   -0.308,    0.244
  -0.305,    0.012,   -0.305,    0.244
  -0.303,    0.018,   -0.303,    0.244
  -0.300,    0.002,   -0.300,    0.245
  -0.297,   -0.007,   -0.297,    0.245
  -0.295,   -0.024,   -0.295,    0.245
  -0.292,   -0.025,   -0.292,    0.245
  -0.290,   -0.059,   -0.290,    0.246
  -0.287,   -0.060,   -0.287,    0.245
  -0.285,   -0.066,   -0.285,    0.246
  -0.282,   -0.102,   -0.282,    0.246
  -0.280,   -0.139,   -0.280,    0.247
  -0.277,   -0.129,   -0.277,    0.248
  -0.274,   -0.141,   -0.274,    0.248
  -0.272,   -0.178,   -0.272,    0.249
  -0.269,   -0.140,   -0.269,    0.249
  -0.267,   -0.151,   -0.267,    0.250
  -0.264,   -0.168,   -0.264,    0.251
  -0.262,   -0.048,   -0.262,    0.251
  -0.259,   -0.130,   -0.259,    0.252
  -0.257,   -0.138,   -0.257,    0.252
  -0.254,   -0.109,   -0.254,    0.252
  -0.251,   -0.122,   -0.251,    0.253
  -0.249,   -0.124,   -0.249,    0.254
  -0.246,   -0.036,   -0.246,    0.252
  -0.244,   -0.104,   -0.244,    0.254
  -0.241,   -0.099,   -0.241,    0.254
  -0.239,   -0.056,   -0.239,    0.252
  -0.236,   -0.075,   -0.236,    0.256
  -0.234,   -0.062,   -0.234,    0.256
  -0.231,   -0.044,   -0.231,    0.256
  -0.228,   -0.042,   -0.228,    0.257
  -0.226,   -0.030,   -0.226,    0.258
  -0.223,   -0.024,   -0.223,    0.257
  -0.221,   -0.000,   -0.221,    0.258
  -0.218,    0.007,   -0.218,    0.258
  -0.216,   -0.010,   -0.216,    0.258
  -0.213,    0.025,   -0.213,    0.259
  -0.210,    0.021,   -0.210,    0.258
  -0.208,    0.013,   -0.208,    0.259
  -0.205,    0.030,   -0.205,    0.259
  -0.203,    0.027,   -0.203,    0.259
  -0.200,    0.007,   -0.200,    0.259
  -0.198,    0.021,   -0.198,    0.260
  -0.195,    0.042,   -0.195,    0.260
  -0.193,    0.032,   -0.193,    0.260
  -0.190,    0.044,   -0.190,    0.260
  -0.187,    0.051,   -0.187,    0.260
  -0.185,    0.039,   -0.185,    0.260
  -0.182,    0.045,   -0.182,    0.260
  -0.180,    0.048,   -0.180,    0.260
  -0.177,    0.038,   -0.177,    0.261
  -0.175,    0.038,   -0.175,    0.261
  -0.172,    0.044,   -0.172,    0.261
  -0.170,    0.044,   -0.170,    0.261
