t1      ,ch1     ,t2      ,ch2     
   8.400,    0.016,    8.400,    0.029
   8.406,    0.011,    8.406,    0.029
   8.413,    0.011,    8.413,    0.029
   8.420,    0.013,    8.420,    0.030
   8.427,    0.013,    8.427,    0.030
   8.433,    0.013,    8.433,    0.030
   8.440,    0.016,    8.440,    0.030
   8.447,    0.013,    8.447,    0.030
   8.453,    0.012,    8.453,    0.030
   8.460,    0.015,    8.460,    0.030
   8.466,    0.007,    8.466,    0.030
   8.473,    0.010,    8.473,    0.030
   8.480,    0.012,    8.480,    0.030
   8.486,    0.013,    8.486,    0.030
   8.493,    0.013,    8.493,    0.030
   8.500,    0.013,    8.500,    0.030
   8.506,    0.011,    8.506,    0.031
   8.513,    0.013,    8.513,    0.031
   8.520,    0.013,    8.520,    0.031
   8.526,    0.015,    8.526,    0.031
   8.533,    0.015,    8.533,    0.031
   8.540,    0.013,    8.540,    0.031
   8.546,    0.013,    8.546,    0.031
   8.553,    0.012,    8.553,    0.031
   8.560,    0.013,    8.560,    0.031
   8.566,    0.011,    8.566,    0.031
   8.573,    0.019,    8.573,    0.031
   8.580,    0.013,    8.580,    0.032
   8.586,    0.010,    8.586,    0.032
   8.593,    0.012,    8.593,    0.032
   8.600,    0.015,    8.600,    0.032
   8.606,    0.014,    8.606,    0.032
   8.613,    0.013,    8.613,    0.032
   8.620,    0.013,    8.620,    0.032
   8.626,    0.013,    8.626,    0.032
   8.633,    0.013,    8.633,    0.032
   8.639,    0.014,    8.639,    0.032
   8.646,    0.014,    8.646,    0.032
   8.653,    0.012,    8.653,    0.032
   8.659,    0.014,    8.659,    0.032
   8.666,    0.013,    8.666,    0.033
   8.673,    0.010,    8.673,    0.033
   8.679,    0.012,    8.679,    0.033
   8.686,    0.013,    8.686,    0.033
   8.693,    0.015,    8.693,    0.033
   8.699,    0.016,    8.699,    0.033
   8.706,    0.013,    8.706,    0.033
   8.713,    0.012,    8.713,    0.033
   8.719,    0.013,    8.719,    0.033
   8.726,    0.015,    8.726,    0.033
   8.733,    0.014,    8.733,    0.033
   8.739,    0.012,    8.739,    0.033
   8.746,    0.011,    8.746,    0.034
   8.753,    0.014,    8.753,    0.034
   8.759,    0.015,    8.759,    0.034
   8.766,    0.013,    8.766,    0.034
   8.773,    0.019,    8.773,    0.034
   8.779,    0.016,    8.779,    0.034
   8.786,    0.015,    8.786,    0.034
   8.793,    0.013,    8.793,    0.034
   8.799,    0.015,    8.799,    0.034
   8.806,    0.015,    8.806,    0.034
   8.813,    0.012,    8.813,    0.034
   8.819,    0.016,    8.819,    0.034
   8.826,    0.016,    8.826,    0.034
   8.832,    0.014,    8.832,    0.035
   8.839,    0.015,    8.839,    0.035
   8.846,    0.015,    8.846,    0.035
   8.852,    0.013,    8.852,    0.035
   8.859,    0.013,    8.859,    0.035
   8.866,    0.015,    8.866,    0.035
   8.872,    0.014,    8.872,    0.035
   8.879,    0.013,    8.879,    0.035
   8.886,    0.015,    8.886,    0.035
   8.892,    0.018,    8.892,    0.035
   8.899,    0.011,    8.899,    0.035
   8.906,    0.010,    8.906,    0.035
   8.912,    0.015,    8.912,    0.035
   8.919,    0.013,    8.919,    0.035
   8.926,    0.015,    8.926,    0.036
   8.932,    0.015,    8.932,    0.036
   8.939,    0.018,    8.939,    0.036
   8.946,    0.015,    8.946,    0.036
   8.952,    0.015,    8.952,    0.036
   8.959,    0.015,    8.959,    0.036
   8.966,    0.015,    8.966,    0.036
   8.972,    0.014,    8.972,    0.036
   8.979,    0.015,    8.979,    0.036
   8.986,    0.015,    8.986,    0.036
   8.992,    0.012,    8.992,    0.036
   8.999,    0.012,    8.999,    0.036
