1.960870056e+02,5.671177991e-03
1.962940979e+02,6.016495638e-03
1.965012054e+02,6.627442315e-03
1.967083282e+02,4.369596019e-03
1.969154510e+02,3.333643312e-03
1.971225891e+02,1.899246941e-03
1.973297424e+02,3.041451331e-03
1.975368958e+02,1.314863213e-03
1.977440643e+02,4.555536434e-03
1.979512482e+02,4.874290898e-03
1.981584320e+02,1.261737430e-03
1.983656311e+02,1.500803512e-03
1.985728455e+02,3.864901140e-03
1.987800751e+02,3.439894877e-03
1.989873047e+02,5.910243839e-03
1.991945496e+02,3.280517412e-03
1.994018097e+02,3.439894877e-03
1.996090698e+02,5.936807021e-03
1.998163452e+02,5.989932455e-03
2.000236359e+02,5.644614808e-03
2.002309418e+02,3.971152473e-03
2.004382477e+02,6.521190517e-03
2.006455688e+02,3.918027040e-03
2.008528900e+02,5.139919929e-03
2.010602417e+02,4.289907403e-03
2.012675934e+02,3.386768978e-03
2.014749451e+02,3.599272110e-03
2.016823273e+02,7.836053846e-04
2.018897095e+02,3.041451331e-03
2.020971069e+02,3.386768978e-03
2.023045044e+02,2.855511149e-03
2.025119171e+02,4.130530171e-03
2.027193451e+02,2.775822533e-03
2.029267883e+02,4.794602282e-03
2.031342316e+02,4.502410535e-03
2.033416901e+02,3.466457594e-03
2.035491638e+02,5.485237576e-03
2.037566376e+02,3.466457594e-03
2.039641418e+02,4.210218787e-03
2.041716309e+02,3.068014281e-03
2.043791504e+02,7.929024287e-03
2.045866699e+02,4.768039566e-03
2.047942047e+02,4.608662333e-03
2.050017548e+02,2.988325665e-03
2.052093048e+02,6.707130931e-03
2.054168701e+02,3.599272110e-03
2.056244507e+02,1.553929294e-03
2.058320313e+02,3.705523675e-03
2.060396423e+02,1.925809891e-03
2.062472534e+02,3.678960958e-03
2.064548645e+02,4.157092888e-03
2.066624908e+02,9.961085161e-04
2.068701324e+02,3.439894877e-03
2.070777893e+02,7.304796018e-04
2.072854462e+02,3.997715656e-03
2.074931335e+02,5.671177991e-03
2.077008057e+02,4.874290898e-03
2.079085083e+02,2.563319402e-03
2.081162109e+02,7.025885396e-03
2.083239288e+02,5.564926192e-03
2.085316467e+02,5.405548960e-03
2.087393951e+02,3.439894877e-03
2.089471436e+02,6.149310153e-03
2.091548920e+02,5.139919929e-03
2.093626709e+02,6.096184254e-03
2.095704498e+02,4.369596019e-03
2.097782440e+02,1.474240678e-03
2.099860382e+02,2.058624290e-03
2.101938629e+02,6.149310153e-03
2.104016724e+02,3.705523675e-03
2.106095123e+02,4.316470120e-03
2.108173523e+02,2.908636816e-03
2.110252075e+02,1.553929294e-03
2.112330780e+02,3.041451331e-03
2.114409637e+02,5.378986243e-03
2.116488495e+02,4.980542697e-03
2.118567505e+02,5.883681122e-03
2.120646515e+02,3.014888614e-03
2.122725677e+02,6.919634063e-03
2.124804993e+02,5.697740708e-03
2.126884460e+02,5.671177991e-03
2.128963928e+02,3.439894877e-03
2.131043549e+02,3.519583493e-03
2.133123322e+02,8.141526952e-03
2.135203094e+02,4.263344686e-03
2.137283173e+02,4.608662333e-03
2.139363098e+02,6.282124668e-03
2.141443329e+02,9.164198418e-04
2.143523560e+02,3.785212524e-03
2.145603943e+02,4.130530171e-03
2.147684479e+02,4.263344686e-03
2.149765015e+02,6.414939184e-03
2.151845703e+02,4.183656070e-03
2.153926544e+02,4.714913666e-03
2.156007538e+02,3.174265847e-03
2.158088531e+02,2.589882119e-03
2.160169678e+02,5.166483112e-03
2.162250824e+02,6.414939184e-03
2.164332123e+02,5.511800759e-03
2.166413574e+02,4.103966989e-03
2.168495178e+02,6.335250102e-03
2.170576782e+02,2.828948200e-03
2.172658691e+02,4.475847818e-03
2.174740448e+02,2.988325665e-03
2.176822510e+02,5.299297627e-03
2.178904572e+02,4.422721919e-03
2.180986786e+02,5.405548960e-03
2.183069000e+02,5.936807021e-03
2.185151520e+02,4.555536434e-03
2.187234039e+02,4.608662333e-03
2.189316559e+02,2.908636816e-03
2.191399384e+02,5.538363475e-03
2.193482208e+02,3.705523675e-03
2.195565186e+02,2.536756452e-03
2.197648163e+02,5.511800759e-03
2.199731293e+02,4.794602282e-03
2.201814575e+02,5.378986243e-03
2.203898010e+02,4.183656070e-03
2.205981445e+02,5.803992506e-03
2.208065033e+02,3.439894877e-03
2.210148773e+02,5.060231313e-03
2.212232513e+02,3.918027040e-03
2.214316406e+02,3.466457594e-03
2.216400452e+02,2.935199765e-03
2.218484650e+02,4.502410535e-03
2.220568848e+02,3.014888614e-03
2.222653198e+02,8.486844599e-03
2.224737549e+02,1.235174597e-03
2.226822205e+02,6.521190517e-03
2.228906860e+02,4.794602282e-03
2.230991516e+02,6.813382264e-03
2.233076477e+02,1.474240678e-03
2.235161438e+02,2.350816038e-03
2.237246552e+02,3.599272110e-03
2.239331665e+02,6.707130931e-03
2.241416931e+02,3.971152473e-03
2.243502350e+02,6.468064617e-03
2.245587921e+02,3.094577231e-03
2.247673492e+02,5.963369738e-03
2.249759216e+02,3.307080362e-03
2.251845093e+02,6.999322679e-03
2.253930969e+02,8.008712903e-03
2.256017151e+02,3.413331928e-03
2.258103180e+02,4.103966989e-03
2.260189514e+02,5.219608545e-03
2.262275848e+02,4.050841555e-03
2.264362335e+02,4.741476849e-03
2.266448975e+02,3.041451331e-03
2.268535614e+02,3.439894877e-03
2.270622406e+02,2.271127421e-03
2.272709351e+02,2.775822533e-03
2.274796295e+02,3.546146443e-03
2.276883392e+02,5.724303890e-03
2.278970642e+02,3.546146443e-03
2.281058044e+02,4.050841555e-03
2.283145447e+02,7.318077609e-03
2.285233002e+02,5.910243839e-03
2.287320557e+02,4.741476849e-03
2.289408417e+02,8.938414045e-03
2.291496277e+02,6.547753233e-03
2.293584137e+02,4.183656070e-03
2.295672302e+02,1.341426163e-03
2.297760468e+02,5.405548960e-03
2.299848785e+02,4.343033303e-03
2.301937103e+02,1.739869593e-03
2.304025726e+02,2.749259584e-03
2.306114197e+02,1.208611648e-03
2.308202972e+02,3.678960958e-03
2.310291748e+02,4.953979980e-03
2.312380676e+02,5.485237576e-03
2.314469757e+02,5.193045828e-03
2.316558990e+02,3.546146443e-03
2.318648224e+02,5.193045828e-03
2.320737610e+02,6.547753233e-03
2.322826996e+02,5.325860344e-03
2.324916534e+02,3.227391746e-03
2.327006226e+02,6.175872870e-03
2.329096069e+02,4.422721919e-03
2.331185913e+02,5.007105414e-03
2.333275909e+02,5.989932455e-03
2.335366058e+02,6.521190517e-03
2.337456207e+02,2.563319402e-03
2.339546661e+02,4.582099151e-03
