1.960870056e+02,1.741554588e-02
1.962940979e+02,-1.458396786e-03
1.965012054e+02,1.680199616e-02
1.967083282e+02,1.034512185e-02
1.969154510e+02,5.933410488e-03
1.971225891e+02,7.569541689e-03
1.973297424e+02,-1.127518434e-02
1.975368958e+02,6.050277036e-03
1.977440643e+02,1.139692031e-02
1.979512482e+02,2.865664428e-03
1.981584320e+02,-4.087893292e-03
1.983656311e+02,-8.967070840e-03
1.985728455e+02,-5.957757588e-03
1.987800751e+02,-6.133057177e-03
1.989873047e+02,3.015399538e-02
1.991945496e+02,7.328504580e-04
1.994018097e+02,3.973704949e-02
1.996090698e+02,1.531194802e-02
1.998163452e+02,-1.080771815e-02
2.000236359e+02,1.490291581e-02
2.002309418e+02,4.198672995e-02
2.004382477e+02,2.536246926e-02
2.006455688e+02,-3.561994061e-03
2.008528900e+02,1.636374742e-02
2.010602417e+02,5.962627009e-03
2.012675934e+02,-1.054476853e-02
2.014749451e+02,-5.227341782e-03
2.016823273e+02,1.496134885e-02
2.018897095e+02,1.265323535e-02
2.020971069e+02,1.667782548e-03
2.023045044e+02,-1.407998055e-02
2.025119171e+02,-1.575263217e-03
2.027193451e+02,9.760788642e-03
2.029267883e+02,-1.838212949e-03
2.031342316e+02,2.047598828e-03
2.033416901e+02,2.650191821e-02
2.035491638e+02,1.002373826e-02
2.037566376e+02,-5.139692221e-03
2.039641418e+02,-7.535455748e-03
2.041716309e+02,-6.454440299e-03
2.043791504e+02,2.702781744e-02
2.045866699e+02,-1.898837462e-02
2.047942047e+02,1.002373826e-02
2.050017548e+02,-1.422606409e-02
2.052093048e+02,-5.840891041e-03
2.054168701e+02,2.550855279e-02
2.056244507e+02,-1.276523247e-02
2.058320313e+02,3.301722556e-02
2.060396423e+02,-2.831578255e-03
2.062472534e+02,-5.782458000e-03
2.064548645e+02,2.559620142e-02
2.066624908e+02,5.115344655e-03
2.068701324e+02,1.504899841e-02
2.070777893e+02,1.139692031e-02
2.072854462e+02,-7.067989558e-03
2.074931335e+02,4.686590657e-02
2.077008057e+02,4.910828546e-03
2.079085083e+02,-2.597845159e-03
2.081162109e+02,-8.411954157e-03
2.083239288e+02,1.037433837e-02
2.085316467e+02,-4.759876058e-03
2.087393951e+02,9.958001319e-04
2.089471436e+02,-1.571611129e-02
2.091548920e+02,4.151196219e-03
2.093626709e+02,1.344208419e-02
2.095704498e+02,1.680199616e-02
2.097782440e+02,-1.370016392e-02
2.099860382e+02,1.229533111e-03
2.101938629e+02,6.079493556e-03
2.104016724e+02,-3.474344034e-03
2.106095123e+02,4.501795396e-03
2.108173523e+02,2.547933534e-02
