1.960870056e+02,1.756882644e-03
1.962940979e+02,-5.435285275e-04
1.965012054e+02,1.206813753e-02
1.967083282e+02,-2.437984804e-03
1.969154510e+02,2.541728783e-03
1.971225891e+02,-3.006321611e-03
1.973297424e+02,-5.638262519e-05
1.975368958e+02,-6.578724831e-03
1.977440643e+02,2.271092264e-03
1.979512482e+02,1.242673025e-03
1.981584320e+02,-2.004966140e-03
1.983656311e+02,-6.822297815e-03
1.985728455e+02,-1.680202200e-03
1.987800751e+02,2.460537711e-03
1.989873047e+02,4.598566797e-03
1.991945496e+02,-4.576013889e-03
1.994018097e+02,-1.788456924e-03
1.996090698e+02,4.382057581e-03
1.998163452e+02,-1.057738089e-03
2.000236359e+02,-5.435285275e-04
2.002309418e+02,-8.953561191e-04
2.004382477e+02,1.892200904e-03
2.006455688e+02,-5.225542001e-03
2.008528900e+02,3.326575039e-03
2.010602417e+02,-1.165992697e-03
2.012675934e+02,-6.517831353e-04
2.014749451e+02,3.407765878e-03
2.016823273e+02,-8.094289340e-03
2.018897095e+02,-2.843939699e-03
2.020971069e+02,-3.791167866e-03
2.023045044e+02,1.601266558e-04
2.025119171e+02,-2.762748627e-03
2.027193451e+02,-1.030674437e-03
2.029267883e+02,2.298155800e-03
2.031342316e+02,-5.705921794e-04
2.033416901e+02,1.729818992e-03
2.035491638e+02,2.189901192e-03
2.037566376e+02,1.350927749e-03
2.039641418e+02,3.597211558e-03
2.041716309e+02,-2.458282397e-04
2.043791504e+02,5.248094909e-03
2.045866699e+02,-4.894011654e-04
2.047942047e+02,1.621564268e-03
2.050017548e+02,-6.172769703e-03
2.052093048e+02,2.027519280e-03
2.054168701e+02,-3.276958130e-03
2.056244507e+02,-3.270192246e-04
2.058320313e+02,3.705466166e-03
2.060396423e+02,-5.171414465e-03
2.062472534e+02,7.223742083e-03
2.064548645e+02,9.179091430e-04
2.066624908e+02,-1.761393272e-03
2.068701324e+02,2.027519280e-03
2.070777893e+02,-3.737040563e-03
2.072854462e+02,-4.115931690e-03
2.074931335e+02,2.325219568e-03
2.077008057e+02,-3.033385379e-03
2.079085083e+02,-7.823653519e-03
2.081162109e+02,3.732529934e-03
2.083239288e+02,3.495722776e-04
2.085316467e+02,-1.869647880e-03
2.087393951e+02,-2.032029908e-03
